gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44
HES2,-0.0044070464,-0.004532459,-0.004712107,-0.00054348225,0.0006348602,-0.0036102622,0.0014251209,0.0043477956,-0.005428373,0.00127248,0.0032018868,7.8065113e-07,-0.0016825405,-0.005963839,-0.0063398164,0.002585321,0.0003432918,0.003946502,0.0012344603,0.0025463598,-0.012653352,-0.016040085,0.007694042,-0.0036915124,-0.008835345,-0.004092087,0.0015639134,-0.0026782688,0.0011411688,-7.540625e-05,-0.0012164067,0.0014165007,0.0014394948,-0.0012522689,0.00137237,-0.0033684887,0.0052140444,-0.00039469425,-0.006495022,0.010515614,-0.007675708,0.0029072815,0.00052327674,-0.001699469,-0.00010511269
ESPN,0.0012049926,-0.0010411805,-0.00042699426,-0.0028082968,0.0037405842,-0.001839549,0.00036781287,-0.0039771902,0.00036169437,-0.0036672654,2.2512884e-05,-0.0007031276,-0.005362926,-0.00301076,-4.1266925e-05,0.0029112017,1.3919567e-05,-0.0024414894,-0.0019596037,0.00014027751,-0.002218352,-0.0055044265,-0.0011384697,-0.00071253884,0.0012795411,0.00060323277,0.00069062575,1.4007429e-05,0.0034552943,-0.004164237,0.0046512457,0.010325672,0.004661653,-0.009322539,0.0036529747,0.0035062414,0.0009918661,-0.0018771596,-0.0038112083,0.0018632557,-0.0015093733,-0.002978039,0.0025920207,-0.0031372535,-0.003675185
TNFRSF9,-0.002218474,0.0009691402,-0.0062933513,-0.00228687,0.001961816,-0.0069396575,-0.003564758,-0.0011740256,-0.00134465,0.0068785986,-0.017553296,-0.020706289,-0.006379768,0.006052996,-0.021390788,-0.004156993,0.0023073796,0.008541106,0.0034032618,-0.010680481,0.036014307,-0.015743665,0.03112359,0.0053472403,0.015378606,0.014912037,0.0069478247,0.009401858,0.000121803976,0.0033852828,-0.012069039,0.0030790425,-0.006086626,-0.010556892,-0.0004457336,0.017279297,-0.025086513,0.023417283,-0.006227437,0.0036358887,-0.0070660925,0.008924316,0.003984469,-0.017479492,-0.0141677195
ENO1,-0.019243537,0.0034001274,-0.017857779,-0.02118716,-0.032217283,-0.019504331,0.015797324,0.050082438,0.0078093754,0.014715024,-0.0039809383,-0.008236313,-0.008037347,0.00834688,0.035133768,0.020898782,0.023053989,-0.006680503,-0.0014735321,0.004126782,-0.044357445,-0.03528624,0.017756777,-0.040273618,-0.01586071,0.009502037,0.00889976,-0.01766512,0.0074938373,-0.023029724,0.013586486,-0.028830195,-0.0404125,0.030117933,-0.050368357,-0.018955179,0.0077655315,0.07638626,0.018356247,0.034668725,0.026506113,0.07270226,-0.07000226,0.019008417,0.043239135
GPR157,0.0011749951,-2.449375e-05,-0.00059621193,-0.00076921465,0.001717352,-0.0006425575,0.0008098843,0.0011888028,0.0030429314,-0.0031332623,0.0024271559,0.0022023073,0.000548226,-0.0038633337,0.003187056,-0.002912157,0.0009159764,-0.0016963716,-0.00050374144,-0.0009595446,0.0005423148,-0.0025915464,0.00471091,0.00041832536,0.0012941024,-0.0013992676,-0.0028660328,-0.0037027118,-0.0027472216,-0.002122799,0.0007307281,0.0056989095,-0.001287848,0.0021024356,0.0021263075,0.00084785087,0.0001983892,-0.0016939776,-0.0013863394,0.003602839,0.002104894,0.0011432827,-0.0033484166,0.00013346378,0.0019510332
H6PD,0.0010289206,-1.8875664e-05,-0.0011407775,-0.005508249,0.0048567685,0.00226613,-0.002841429,-0.0021418955,-0.0025253592,0.009331391,-0.0018302659,-0.003171027,0.0054271114,0.0005330582,-0.008271226,-0.0058266288,-0.006003651,-0.0038909602,-0.00022716647,0.002458631,-0.0032313506,-0.005837544,-0.0025393516,-0.0004678773,-0.004315267,0.00072244776,-0.0039549703,-0.009093863,0.0064314273,-0.0007776443,0.0027592683,0.009876447,0.003848605,-0.0037642515,0.0108349165,0.0011073842,0.001994582,-0.0047027892,0.0002085957,-0.0015484403,0.0069792233,-0.0038445902,0.008323542,0.0068676868,-0.0019071861
PGD,-0.00010052712,-0.00021560588,0.0023089559,0.0012232934,-0.0022632922,-0.0093670385,-0.007352582,-0.0023396637,0.0001574003,-0.008583895,0.010068441,0.00070076983,0.0060198884,0.0017576203,-0.0018679277,0.016693084,0.0056708646,0.0055712326,-0.00084639835,-0.005966294,-0.0013265619,0.0020720575,-0.008081767,-0.0036221438,-0.011515714,0.012517392,0.004497194,0.00065591396,0.010226053,-0.006734802,0.004686644,0.0034275071,0.0018209865,0.030205397,0.0015975758,-0.0068901097,-0.014080656,0.024129549,-0.0066505335,-0.0052666906,0.012871143,-0.0017148565,0.025086619,-0.0010373761,0.002429984
MASP2,-0.00039965712,0.00096303486,-0.0019944084,0.00066092174,-0.00073478254,0.0014740654,-0.0017000228,0.0018398628,0.00011341267,0.00075121596,-0.0008785369,-0.0027012671,0.00032242978,0.002953045,-0.0012350457,0.001996099,0.0031693727,-0.00049463916,-0.001338847,7.8758094e-05,-0.001745961,0.0014431975,-0.0001410758,-0.0016743192,0.00107016,0.002740678,0.0030227369,-0.0030473722,0.00037011594,-0.001078678,-0.00024368291,-0.0011743063,0.0005206628,0.0008653809,-0.0003024817,0.00041459827,0.00028435927,0.0009899386,0.0013825387,-0.0005846956,0.00065186294,0.00051647663,-0.00016599026,0.002102692,0.00016095594
SRM,0.0048889206,-0.0074074348,0.008340379,-0.014072896,-0.009158793,0.011626529,0.016944854,0.030288128,0.023220876,-0.013670469,0.0029457351,-0.002265464,-0.018383639,0.003755968,-0.0027839323,0.031314913,0.0017528897,-0.0103775505,-0.0030277679,0.00033048182,-0.004489716,-0.0025293357,-0.005028079,0.011625059,-0.005034685,-0.002253899,-0.0030085193,-0.012200479,0.004268986,-0.01645255,0.0053306776,-0.016204752,-0.008092678,0.00061962724,-0.008350019,-0.0014816241,0.019232174,0.013897918,0.034318566,0.015854856,0.022581972,0.03688494,-0.06133432,0.006662927,0.037007317
DRAXIN,0.0006112754,-0.0010496953,0.001986709,-0.0002137089,0.00063715613,-0.00028330073,0.00018681212,-0.0019942152,0.00024822165,-0.0030990131,0.0020477208,-1.0146609e-05,0.002619471,-0.0034536256,-0.00027560777,-0.00042657476,0.00096156716,-0.0012965144,0.0005445656,-0.0016794811,0.0028136226,-0.00016055482,-0.00062748446,0.0022196071,0.0005097294,0.0022957928,0.00085368427,-2.8523884e-05,-0.0011200893,-0.0017205992,8.548357e-05,0.0022783577,0.00338044,0.0011674789,0.0022137957,-0.0011766783,0.0006423512,-0.0021806327,-0.00092173426,0.0003778727,2.2392604e-05,-0.0024338788,0.00025637337,-0.0016216171,0.0010790232
MTHFR,0.0018939454,-0.00016975758,0.007960304,0.0026931448,0.008404616,-0.0013714801,0.0003974604,-0.008054118,7.368813e-05,-0.0025914079,0.005307361,0.00427344,0.0056272903,-0.0016786867,0.0016685826,-0.0008008871,-0.0019656634,-6.134737e-05,0.004023545,0.0049832263,0.0051081325,0.0063519645,-0.009247012,0.009406683,0.0039114114,-0.0036464233,-0.0022677914,-0.0021270725,-0.004242468,0.0081159705,-0.0007487491,0.0047566327,0.009047392,-0.0066962065,0.013190485,-0.002521027,-0.003930537,-0.0055848025,-0.006465175,-0.006124698,-0.009560584,-0.009463349,0.008010068,-0.0020485905,-0.004240726
PDPN,0.0018596137,0.0026172237,-0.0017594603,-0.00014936336,0.0012566823,0.0017356533,0.0012650252,-0.002118123,-0.0004892601,0.0032619808,-0.0015602028,-0.0024633997,-0.0031868154,0.0028039126,-0.00069671025,0.0010233381,-0.00016642128,-0.00031615555,-0.005370842,0.00076753204,-0.0017094819,0.0015030534,0.0024933277,-0.002854336,-0.0036082421,-0.0019530471,0.00074175256,0.0018679795,0.0017697605,0.002228702,-0.002139937,-0.0019584491,0.0045642215,-0.00453419,0.0005040239,-0.0021788692,0.00076721807,-0.0019518308,0.00010956501,-0.0024184973,-0.0022744662,-0.000494981,0.00093926,-0.00062268926,-0.002591622
CELA2A,-0.0018012791,-0.002145187,-0.002309459,0.0026537492,0.0021782243,-0.0013914214,0.00031679255,0.0036961169,0.0013137135,0.0042040832,-0.00073136087,0.008452602,-0.00037182364,-0.008513399,0.0074274773,-0.012773229,-0.0041116476,-0.0013123283,-0.0037449328,-0.005138018,-0.00513229,0.00090367126,-0.0062257443,2.4164809e-05,0.007848961,0.009139048,-0.0069773286,0.0105518885,-0.017082406,-0.005506918,-0.004866254,-0.0017297424,0.007369242,-0.009034313,-0.0032892423,-0.0057279165,-0.0007687145,0.009590167,0.003214555,-0.00023682162,-0.00940849,-0.004301405,0.0041565355,0.0077244644,-0.00012929756
CELA2B,0.0013795095,0.005576477,-0.00015408297,-0.0018342641,0.00048336532,0.001062275,-0.00651578,0.00047304796,-0.0008776354,0.02380512,-0.001285202,-0.041120503,0.00868722,-0.013130816,-0.02329755,0.014434217,-0.02115292,-0.011637779,-0.010373255,0.005617776,-0.00629757,0.0054230043,0.011810491,-0.0013619036,0.018550023,0.0054526203,-0.0010680823,0.01996276,-0.012768826,0.01829028,-0.0018144046,0.013902611,-0.01073712,-0.0029610866,-0.009339238,-0.0048541036,-0.0018589195,0.00685232,0.008903466,-0.0032153504,-0.016802879,0.011764782,0.00063137844,-0.005198037,-0.0002903306
PLA2G2C,-0.002504712,-0.0033392527,0.0012817044,-0.0008462406,-0.0015817954,-0.0037058166,-0.004238124,0.00044400577,-0.00091512076,0.004144102,0.00030888084,-0.0020958642,0.0019691244,-0.0036221603,0.0046603265,0.008929434,-0.00076251535,0.0012162802,0.0028547733,-0.00079610164,0.0007674565,-0.0047567794,-0.003608497,0.0026275415,-0.003820609,0.0053019286,0.0007288245,-0.0044992003,-0.0030949032,0.0013659976,0.0062132482,0.0044962284,0.007708764,0.013893004,0.0025038782,0.00027453396,0.0017657488,0.013250384,0.002519785,0.0032898409,0.00951087,-0.0069587533,0.009367949,-0.008848108,-0.0022671195
HP1BP3,0.00811722,0.0051953923,0.011099603,0.00036620087,0.012696426,-0.0053091906,0.00035743535,-0.0109244315,0.013288069,0.002040673,0.006822812,4.7823818e-05,0.0159474,-0.010653781,0.009078289,-0.0012035004,0.0018741685,0.0024545146,-0.0061229407,0.0025547214,0.0013374687,0.020354144,-0.011179454,0.010777293,0.00194655,0.0027736719,-0.0060617747,0.0036445188,0.0050753783,0.0038776747,-0.00028249793,0.011154235,0.01581328,-0.004962213,0.0131846145,-0.004710422,-0.01252882,0.010501415,-0.008222695,-0.0019699999,0.004700536,-0.0015341069,-0.0043176124,-0.007205188,0.0026417032
CDC42,-0.0049686213,9.0374175e-05,-0.0024039447,0.00037496985,-0.008630472,-0.0066811186,-0.0019331746,0.00542542,-0.0012694971,0.005738798,-0.0020648935,-0.005383978,-0.00235533,-0.0054018637,0.002217557,-0.008693747,0.00017226949,0.0019571877,0.0028123313,0.0022270011,-0.0018285739,-0.0028825654,-0.0023796214,-0.0056340406,-0.0025995362,0.0031072919,0.007992238,0.0031714062,0.00521954,0.0069688247,0.0010161069,-0.0054934756,-0.0027464998,0.008940162,-0.011843258,-0.0021050144,-0.00466444,0.0038502607,0.0011895954,0.0006699609,-0.0011782558,0.006660721,-0.006080128,0.005821702,0.0066015087
ZNF436-AS1,0.0017819897,0.0044735214,0.0024630204,0.0018317536,0.0022166232,0.0050785686,-0.0028145225,-0.007926224,-0.0035828943,0.004894057,0.007970988,0.002219929,0.010027631,0.0007081688,-0.0034988238,-0.01349913,-0.0025938677,0.0017764767,0.0031487874,0.0081207855,-0.0033949246,-0.00977598,-0.011020919,-0.00086937676,0.0047437074,-0.0012275721,0.002219171,0.0029981225,0.00015658171,0.007219729,-0.0004171874,-0.002390661,-0.0057370965,-0.007230548,0.0039023233,0.008213392,0.0026772842,-0.01109499,-0.0017209538,-0.0024914942,-0.006468933,-0.012727316,0.006297273,0.001952531,-0.008981522
ID3,-0.00038545413,0.03726952,0.024890918,-0.011712498,-0.007938841,-0.007370108,-0.009517647,-0.012884548,-0.0076204957,0.07106499,0.028665366,-0.0034641107,-0.016065951,0.0068667606,-0.0022186297,-0.08364238,0.012074779,-0.004804843,0.0020811833,-0.014940211,-0.006232205,0.008043366,-0.047250822,0.015765235,-0.011986902,0.010554863,-0.0020933622,-0.008378163,0.0013513906,0.0033799822,0.008661947,0.0063658594,-0.01092506,0.019705074,-0.009988133,-0.007019543,-0.03766636,0.0033036943,-0.016035635,-0.02030845,0.018818196,-0.026936969,-0.013824072,-0.03637003,-0.024643369
HMGCL,-0.00069951714,0.0053715045,-0.002804495,0.0010871493,0.003923832,-0.0038268846,-0.00023614414,-0.002861761,-0.0011098536,0.013581578,0.005894292,-0.0057424465,0.012530891,-9.3706796e-05,0.007806022,-0.0028542622,0.0023701233,-0.010318513,0.0016865737,0.007825337,-0.0052855546,-0.0031334865,0.005268935,-0.0073246863,0.002583438,-0.007953296,0.009006875,-0.0055526486,0.0011040928,0.0032713162,0.0024879298,8.161858e-05,0.0006323332,-0.005812156,0.004599041,-0.002307005,-0.009235676,0.0061936066,-0.00922089,-0.00027274023,-0.0064585214,-0.004896789,0.012056969,0.0013854764,-0.007040493
FUCA1,-0.0006467395,0.0050420174,0.0014737997,0.0023227115,0.0033461421,-0.0032778142,-0.0027212396,-0.0025265047,-0.0055221315,0.0057122484,0.0077421553,-0.00051048,0.00046869658,0.002120334,0.0035993617,-0.012664747,0.0018126619,-0.00783619,0.006232913,0.004941368,-0.0035497828,-0.0006062812,-0.0043571014,-0.0072203814,-0.0019217705,-0.004257936,0.0020422474,0.0010187231,-3.756517e-05,0.0055334936,-0.0033964603,0.006102096,0.0047741947,-0.0033744867,0.005293665,-0.0033667542,-0.0034711096,0.005110425,-0.0061293375,0.0025885603,0.0052889343,0.0024734193,0.0129868295,0.010026877,-0.0037199243
CNR2,0.00020980406,-0.00094933604,0.00076048524,0.0007651526,0.00045864575,0.00066933286,-0.0008783168,-0.0009443952,0.0016057019,0.0010445439,-0.0003648069,-0.0009754021,0.00073282653,-0.0011439911,0.0024800196,0.0024406195,-1.523089e-05,-1.9501646e-05,0.001866637,-0.0011174083,0.0009754073,-0.0010617968,0.00031977796,0.0001583773,-0.0010514494,9.242639e-05,-0.00047694912,0.0002490727,0.0006757277,0.0025414645,-0.0020673326,0.00119757,-0.0038389028,0.0006089639,0.0013420634,-0.0010965435,-0.0025964796,0.0010175861,0.00029581608,0.00024074485,-0.0006574226,-0.0012906961,0.0014376127,-0.0006886978,0.0007468679
SYF2,-0.004326197,0.0020460342,-0.0139020225,-0.00057904795,-0.0022367814,-0.011383059,-0.0036513375,0.0026488062,-0.0043552183,0.0034935493,-0.00742152,-0.008715067,0.0036475842,-0.006898579,0.006433208,-0.007556837,0.007839682,0.009002949,0.006057874,0.0072301105,-0.004744198,-0.008594744,0.013416319,-0.021702195,-0.0032120573,-0.0025295024,0.003907427,-0.0027142437,0.008423043,-0.0013360042,-0.0026237827,-0.0057741646,-0.011118628,-0.0016086893,-0.0066993134,-0.0040406957,-0.0097698895,0.015317298,-0.012350734,-0.003879628,-0.002119498,0.0072825323,0.00860357,-0.0064049563,-0.0023178076
RSRP1,-0.004095246,0.0018033304,-0.003050367,0.0036748084,0.0033994887,-0.001321431,-0.0065958197,0.00077956484,-0.008842743,0.009630088,0.005266949,0.0048634587,0.0054903273,0.0012574773,0.0008706049,-0.009950057,-0.0032443418,0.004097026,-0.00083895953,-0.0017173111,0.006686189,0.0024645387,-0.00041901256,-0.0057965983,0.0003225209,-0.0053787245,0.0034315696,0.0025049075,-0.0026144488,0.0038987661,-0.0010450036,0.001916481,0.0034188668,0.0018767401,0.0013893637,0.012752032,-0.0018655455,-0.0034919214,-0.008284989,-0.0037810716,-3.9554223e-05,-0.0063293898,0.011808643,0.0062292228,-0.010593861
MAN1C1,0.00025610148,0.00086529425,0.0011098414,0.0016872948,-0.0014643634,-0.00082194805,0.00026149812,0.0004622864,-0.0005650555,-0.0026932703,-0.0011463996,0.0026663856,-0.006370618,-0.0033978596,-0.0007071554,-0.0016582988,0.0010526452,-0.0013413385,0.0031981529,-0.0013524381,0.0025100762,0.0004378872,0.0001583582,-0.0006330135,-0.0010661825,0.0001786597,0.0029809184,0.0061188,-0.0018838301,-3.314594e-05,-0.0012181588,-0.0012339536,0.001021027,-0.000647348,-0.0019132774,-0.00239948,-0.0019901737,-0.0005180579,-0.0012542353,-0.0014626133,0.0010665782,-0.0010465166,-9.063521e-05,-0.0006385,-0.00057698943
PAQR7,0.0015906139,-0.0010297206,0.00057720894,-0.00042779677,-0.0009533773,0.0026499082,0.0020268618,-0.003158452,0.003644993,-0.00051049213,-0.0032575708,-0.00011809421,-4.0938343e-05,0.0011216582,-0.0021385404,-0.0041158665,-0.0025225754,0.00023822438,0.006835815,0.005643338,-0.0012046912,-0.0028263822,-0.0018993841,0.005608507,0.007618142,0.008653049,-0.005920327,0.00051671214,0.0007361482,0.005175738,0.00014634947,-0.0028790247,-0.0053111124,0.00023960433,0.004594877,0.0004013157,0.0025998289,-0.003681098,0.0015115967,-0.0029471323,-0.0025828264,-0.0033809799,-0.003115559,-0.0035351892,0.00029533784
STMN1,0.0051331636,0.008337476,-0.010856701,-0.0089187175,-0.008146825,0.0033997125,0.004023239,0.010883959,0.020780493,0.013444205,0.0014630146,-0.0025119407,0.0038463036,0.012823947,0.021950642,0.019088442,0.023687705,-0.0024042344,-0.008566899,0.016099595,-0.016649727,-0.009924732,0.011939079,-0.014606274,-0.006307806,-0.0041543185,0.0052556694,-0.0057009696,0.02678687,0.0014188787,0.009608747,0.0026653563,-0.0068954965,0.013744852,-0.013949857,0.005801954,0.007171143,0.031886064,0.024727052,0.0009635894,-0.0016581593,0.0060975007,-0.053692415,-0.02092748,0.0041939854
EXTL1,-0.00019072124,0.0016160418,-0.0005900832,0.0014195421,0.0007394482,0.00076431344,-0.0011532496,-0.00059569377,-0.0018845806,0.0052268473,0.0030465797,-0.0030285409,0.0019955228,0.0025940575,-0.002526533,-0.0042735753,-0.0014877857,-0.0035302406,7.927787e-05,0.0042254278,-0.0008358989,0.0052158646,-0.0004976815,-0.0017461405,-0.00035668316,-0.002899282,0.0005793918,-0.001966944,-0.003510941,0.0009429703,-0.00038724672,0.00083066174,0.0032818902,0.0034356813,0.00022714568,0.0014314001,0.000106774554,0.00048308144,0.0003961434,-0.0031258382,0.0022458865,-0.00012673336,0.0010142581,0.00063532684,-0.00225536
TRIM63,0.00028307014,0.001715426,0.00029962184,0.000709586,-0.00095787336,-0.0025650826,-0.00067983137,-0.0033339907,-0.0006596226,0.00016325798,0.00052810466,0.00091493345,-0.001833475,0.00048600635,-0.0062072887,-0.0014635148,0.005972306,0.0016048996,0.0029655695,-0.006248933,-0.0017919027,0.0049595796,0.00013277384,-0.00091500714,-0.005259134,0.0036558968,0.005950657,0.0046620904,0.0035896006,0.000982463,-0.00455753,-9.983875e-05,-0.0017090583,0.0051131276,0.00026913412,-0.0056950725,-0.007071302,6.9272464e-05,-0.0009205467,0.014858628,-0.0043315,-0.015394736,-0.0010047609,2.6839467e-05,0.0031747296
SH3BGRL3,-0.00528523,0.007332908,0.0019265852,0.024546256,-0.008332421,-0.027921524,-0.0020605747,-0.011793327,-0.017786536,0.017822482,0.0060506053,0.022815164,-0.008155158,-0.01364756,0.020410577,-0.030625464,0.0071245604,0.0049784007,0.008369219,-0.015667237,-0.0013278305,0.013146192,-0.0016748707,0.0053592487,0.010946598,0.0073531144,0.02561457,0.040488064,-0.014160864,0.028520755,0.0066258884,0.0020263218,-0.00860029,0.016708454,-0.017435253,-0.026170647,-0.031120079,0.011115487,-0.044020344,0.015454256,-0.009332934,0.00497598,0.024587266,-0.0057824706,-0.015890028
CD52,-0.005259484,0.0018411638,-0.005843381,0.02114068,-0.0025802578,-0.01654825,-0.010134505,-0.0072257067,-0.016644774,0.016498547,0.0021280276,0.018522142,-0.0044474006,-0.012512457,0.011714371,-0.023636673,0.0035939761,-0.0011646729,-0.00277395,-0.0064392565,-0.016257448,0.0020468158,-0.0018223752,-0.00326851,0.0048442534,0.0038059247,0.006697617,0.015603665,-0.014602242,0.016703743,7.269865e-05,0.0063176197,0.010092934,0.019292023,-0.008822295,-0.006251022,-0.022527246,0.015640898,-0.018789286,0.0036660705,-0.0010578306,-0.004868318,0.033810705,0.0038827981,-0.017177824
