gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44
PLA2G2C,0.0029772564,-0.007056336,0.02954455,-0.0010435858,-0.008982094,-0.02654609,0.007955714,0.010762414,-0.0049391664,0.040043775,-0.0058122836,-0.036234967,0.006982665,0.046863344,-0.056142267,-0.05711301,0.04426817,-0.0066110315,-0.030320434,0.0042082025,0.029138308,-0.02192064,-0.022439992,0.019826166,-0.0027551928,0.006473132,-0.0026990585,0.019991163,0.044595562,-0.04169092,0.004134954,0.011318924,-0.028752666,0.03030674,-0.023392301,-0.0142672835,-0.006979012,-0.05287845,0.00049964077,0.007020489,0.023249572,0.004254324,0.009705033,-0.06387931,0.0067884685
HP1BP3,-0.0013673991,-0.0057171583,-0.0009161919,-0.0017334205,0.005419262,-0.004279698,-0.010911905,0.0053363102,0.0048098676,0.0018734311,0.0019720062,0.0055013727,0.004584941,0.002027819,-0.008031259,0.0014467811,-0.0024482154,0.0011667374,-0.0021728699,-0.002920867,-0.0020057003,-0.0045473645,0.0014257396,0.0021629042,-0.004202188,-0.00089058833,-0.0005919522,-0.0036318423,0.0008091686,0.003038822,-0.00338743,0.0022084233,0.003392231,0.00035235056,-0.001975145,0.0041626543,0.008269972,0.0011963291,-0.0032525274,-0.00077013834,-0.00040946185,0.0017550291,0.0007783265,0.0015452773,-0.00068573985
CDC42,0.0019062938,-0.000628015,0.00621925,0.0108632,0.0017501761,0.008636133,0.0011400642,-0.008756903,-0.0023675715,4.088875e-05,0.0028916837,0.0045336355,0.000310711,-0.000650407,0.00020864193,-0.0054199295,-0.0064635756,0.0018082856,-0.0047638393,-0.0016662112,-0.0025182797,-0.0023589705,-0.004050757,0.0005210097,-0.0035558632,0.0030508472,-0.009282055,-0.0011052571,-0.0012263464,-0.0023072488,0.004308332,-0.002080518,-0.00046805944,0.002004029,0.0021424089,-0.0022207347,0.0015607941,0.0018592733,-0.0014855511,0.0015005802,0.0060774307,0.00081386906,0.0022900715,-0.0017296283,-0.0004931645
ZNF436-AS1,-0.0044682263,0.001116446,0.00079038716,-0.011736965,0.008565498,0.0061131665,-0.002932666,0.010875167,0.007956587,-0.0017451312,-0.008794221,-0.004700796,0.0015325942,-7.93506e-05,-0.0056169545,0.0026192237,0.0011990211,0.0009601989,0.004772484,-0.0033008412,0.006290845,0.0036016698,0.004961602,0.001320808,0.009635327,-0.004777976,0.0136794895,0.0005713144,-0.00039010833,0.0055059963,-0.0015603837,-0.005972063,-0.0027232617,0.0005985842,-0.0031873342,0.004927494,0.0064389757,-0.0025841915,0.0009631605,0.0040322915,-0.008250985,0.001555119,-0.0011801497,0.00014542817,-0.002142825
ID3,-0.070418335,-0.046572704,-0.010337423,0.0069280057,0.025987597,0.015736688,-0.013212836,0.0002793089,-0.02301478,-0.019596465,-0.024334928,0.018721102,-0.0024414358,0.029461175,-0.025949437,-0.03893437,0.013321254,-0.024824623,-0.0012668476,0.0040132245,0.009537486,0.008652766,0.0034521974,-0.005594365,-0.0010954145,-0.026589734,0.04310321,-0.0017888003,-0.010842754,0.013897688,0.0013736556,-0.029926922,-0.03647516,-0.0073883175,-0.0086843865,0.031903498,0.08532227,0.08321108,0.026052888,0.067206986,0.06651093,0.12285655,0.018086882,0.060403857,0.025776513
HMGCL,-0.0019315225,-0.004004541,0.0011041266,-0.0034097277,0.01379906,-0.0005898057,0.0004462446,-0.005361747,0.01000653,0.0006218764,0.001397277,-0.0012868932,9.523134e-05,0.0058491733,-0.011535357,-0.0041764397,-0.00084380235,-0.0036833691,0.0009980756,0.0005223859,-0.0032933315,-0.004871289,0.0026084662,0.0007482149,0.0036013601,-0.006686654,0.008724428,0.010839587,0.0029795698,-0.0013550521,0.005764891,-0.0073276926,-0.0038544599,-0.0066192774,0.0006649851,0.0040239654,0.006925357,0.004282039,-0.006860453,0.0027180933,-0.008310627,-0.005295505,0.0015843968,0.0021872974,-0.0017510023
FUCA1,-0.00107592,-0.0032148673,-0.0011434515,0.0008167309,0.0011639246,-0.005844371,0.004414621,-0.0025263797,0.0015578426,-0.002554882,0.0030812293,0.002049512,-0.0006688742,-0.00081394473,-0.0071310443,-0.0025976484,-0.0030211925,0.0027950404,0.00024823268,-0.0047231857,0.0014567019,0.0058840862,0.0009108443,-0.00543397,0.0050923247,-0.0060688294,0.00075877516,0.009127176,6.30381e-05,-0.0041287863,-0.0009411496,-0.0031510687,-0.008813472,-0.0022104946,0.0006659354,0.00090864016,0.011893048,0.0051678964,-0.0024330947,6.0935804e-06,-0.0012543536,-0.011964558,0.0034048567,0.00053609494,0.003684781
CNR2,-0.0011585947,-0.0015809407,0.00046739177,-0.002515097,-0.00050286733,0.0005324981,0.0017986513,-0.0022004112,-0.0006928774,0.0025950943,-0.0012490677,-0.000995024,0.0008448978,0.0029176357,-0.003867701,0.0012251877,0.0037786735,-0.00020728885,-3.951515e-05,-0.0007615928,-0.0009129825,-0.0024536073,-0.0026677514,0.0010305833,0.00028308845,0.00038221563,-0.00086317275,0.00150232,-0.00020635764,-0.00032950766,-0.0018546933,-0.0023233658,0.0005272704,0.001613956,-0.0010848317,-0.0015918207,0.0015098023,-0.0016178135,0.00032204593,-0.0015159207,0.00054248545,-0.0004649818,0.001219734,-0.00042588435,0.0012498614
SYF2,-0.0021895554,-0.0004382048,0.0025395867,0.006191822,0.0153651405,0.00811803,0.0057948832,-0.006166977,0.014152087,-0.0026048154,-0.0033633115,-0.0022101072,-0.0013657649,0.0003592376,-0.0036151365,-0.008703641,-0.0033541706,0.0027653663,0.00178833,0.004013613,-0.0031598797,0.0018928092,-0.006482478,0.0025480678,-0.0021268646,-0.0012582864,-0.005523161,0.0032375394,-0.0023058816,-0.00048155483,0.018093305,-0.004562816,0.00033947325,-0.002472761,0.0058123884,-0.0035829342,-0.0054507973,0.008149684,-0.008940429,-1.2495752e-05,0.0007726786,-0.0050984463,0.0005502093,0.002221112,-0.0038232792
RSRP1,-0.0047203205,-0.0042687603,0.0018354155,-0.004428902,0.0066114306,-0.0049419003,-0.0007805539,0.0029881902,0.0063107796,-0.00054327946,0.00061549636,-0.0036827077,0.00040540556,-0.0034854237,-0.0029298994,0.00091401784,0.006694732,-0.0006815934,0.0022025283,0.0043169223,0.00043736273,0.0039378474,0.0015643506,0.0021566267,0.0036930274,-0.005038228,0.008937635,0.0110297715,-0.002948147,0.00016629443,0.0030886396,-0.00432646,-0.007293109,-0.0056175245,0.0066439295,0.006994798,0.008651566,-0.0077148415,-0.00021678342,0.0064094393,-0.010116538,6.0434973e-05,0.0006489826,-0.0051941453,0.00019050087
MAN1C1,-0.002750509,-0.0018236723,0.0012253149,0.0013730605,-0.0018886173,0.0007012619,-0.0025831226,-0.00086843636,0.0017125009,-0.00045489983,-0.00025122773,-0.0017303632,-0.0024198121,-0.0022765505,-0.002576649,0.0011917722,-0.0023444274,0.00036134888,9.067139e-05,-0.0023785091,0.000103428174,0.00047478115,0.0007991455,-0.0019460301,-0.0014212703,0.0009860683,-0.00034146153,-0.00015762103,-0.0012293312,-0.00026952446,-0.00056685304,0.0004888365,0.0015707592,0.0014449778,0.0016083444,-0.0013019679,0.0022976804,-0.003431994,0.00086242834,0.0013638795,0.0024122612,-0.0011886945,0.00041737716,-0.0032592185,-0.0020390858
PAQR7,-0.002179033,9.835402e-05,-0.0016434221,0.0021968274,0.002710894,0.0050581563,-0.003092022,0.0006977252,0.00019141272,0.0009663007,-0.0029564947,-0.0037792881,0.00041356214,0.002862467,0.003095489,0.0073081353,-0.0010576197,-5.4085063e-05,0.0029017252,-0.0019515916,0.0011747675,-0.006820281,-0.0016234426,0.003630046,0.0030473575,-0.002780283,0.0029332058,-0.0054712286,0.00062556897,0.003741288,0.001043127,0.000865359,0.0015166841,0.00025556886,-0.0038222673,0.0014916444,0.0019366852,0.000715194,-0.002976975,0.0015640956,0.0028970514,0.000700662,-0.0011009589,-0.00282062,-0.0038639978
STMN1,0.013485944,-0.00090144057,0.0045082932,0.0025189305,0.02853051,0.004997937,0.0151416715,-0.005571248,0.0080340365,0.008760679,0.00944416,0.030414773,-0.012839403,0.022949846,0.013259253,-0.00722694,-0.024073433,-0.0049260617,-0.010203344,0.0030416255,-0.0071181506,-0.017829241,0.0005659085,-0.004521778,-0.02302956,0.02382015,-0.030357346,-0.039771788,-0.0004971597,0.0041054557,-0.008870576,0.010765306,0.011739478,-0.005228975,-0.027796911,-0.005565889,-0.023575842,0.019791417,0.009059577,-0.020339878,0.016400903,0.008348356,-7.633524e-05,0.002820657,-0.010100205
EXTL1,0.0011863214,0.005665319,0.0010641832,-0.0038087748,0.0038925738,0.0044475747,-0.0009310008,0.00341238,0.005531346,0.0016517288,-0.004582837,-0.0010775329,0.0020041815,0.006616613,0.0024618162,-0.0010838833,0.009210691,-0.0028247891,0.0007387715,-0.003658808,0.0025119344,0.0014157256,-8.576515e-05,-0.00027283403,0.0021733926,-0.0022561245,0.0074099344,0.0011554229,0.0011738648,-0.0012658215,-0.005668188,-0.004882875,0.0013680778,-0.003609531,-0.001697325,0.0036048873,0.0051009366,0.0060309893,0.001731711,0.0013715912,0.0024638136,-0.002847196,0.001955193,-0.0011701675,0.0067069256
TRIM63,0.0009898761,0.0025994342,0.0029026936,0.0015556382,0.003505887,-0.00551045,-0.0042325584,-0.0037366704,0.00069785595,3.3750886e-05,-0.0010152232,0.0024780808,-0.0017550844,-0.0034549236,-0.0028719772,0.0014333033,0.001314613,0.0045153145,-0.0002520737,0.0045343973,-0.009905844,0.00021047304,-0.005580289,-0.00017731162,0.0032367397,0.0022949344,-0.0018246206,0.0015795653,0.0017446312,-0.00226099,-0.0010345429,-0.0045293197,-0.0013031797,-0.00383215,0.00032742886,-0.0011959578,-0.00062104553,0.0062941257,0.0027973235,-0.001034029,0.003601134,0.003387231,-0.000660157,-0.0012941068,-0.0027347764
SH3BGRL3,-0.0020828568,0.02196228,0.02461717,0.0022838628,0.0127523905,0.008257637,-0.044341963,-0.013421117,0.024901943,-0.0006159816,0.026130965,0.0043219407,0.018079579,-0.027151959,-0.027164632,-0.007829285,0.010314256,0.018832853,0.0061031175,0.0054360684,-0.03292053,-0.016279433,0.000722716,-0.0031062034,0.0024438496,-0.007970233,-0.007208035,0.018022692,-0.0083270185,-0.016736224,0.007962363,-0.010089103,-0.01809472,0.0017135766,0.021838559,0.0060936124,0.015636511,0.0015306509,-0.018540628,0.015183188,0.0077332715,0.0057023894,0.009183375,-0.002253715,-0.006653065
CD52,-0.0038084479,0.009280177,0.0062870514,-0.005910355,0.018706184,0.006607074,-0.021856973,-0.00080538983,0.017779212,0.012826481,0.012980686,-0.016638014,0.013548623,-0.035024036,-0.018941991,-0.0067249234,0.013082179,0.0038415326,0.0032579117,0.010242857,-0.017566202,-0.0055459156,0.007958532,-0.010652323,0.0069814348,-0.017624838,0.009069895,0.025545755,-0.0005054157,-0.024727434,0.0035525905,-0.011877882,-0.035857495,0.0057249493,0.020587405,0.0059702685,0.011302624,0.007736789,-0.0151201235,0.019643633,0.011095285,-0.012898224,0.0029335308,-0.004969952,0.0046074456
