gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44
TTC34,-0.0011198899,-0.0005522402,0.0009586998,-0.0018247176,-0.0010499557,-0.0022421107,-0.001038287,-0.0006411093,-0.0030684483,0.00081214,-0.0006067682,-0.002297479,0.0011694677,0.001025917,-0.0026020072,0.004096695,0.0026392771,-0.0012552917,-0.0017872312,0.0028041634,-0.0015996633,0.00401966,0.0007197441,0.005399216,0.000872983,-0.004875878,-0.00064835977,-0.0020015682,-0.0020041123,-0.003680058,-0.0023214032,-0.0035877358,-0.0005290989,0.0034344476,0.003649113,-0.004576144,-4.7047473e-05,8.95226e-05,0.00021318947,-0.0006538482,-0.00048719437,-0.0035854082,0.0016654818,0.0028518483,-0.0011682826
SMIM1,0.00048683185,-0.005448107,-0.008329495,0.005852669,0.002092576,-0.0065605775,-0.0072996244,-0.01004909,0.0036791482,0.00084155943,0.00434822,-0.012095763,0.0042752423,-0.00028196987,-0.0035312914,0.012393693,-0.006616126,0.0053468333,-0.0077774297,0.015355282,-0.0011428602,-0.002140214,0.011598084,-0.008601987,0.009041834,-0.0020589873,0.0040233657,-0.0068922965,-0.020789757,0.01798651,-0.003962645,0.011304877,0.002758996,0.0050478405,0.0033434774,-0.010570839,-0.005727168,0.005552991,-0.013938364,-0.008330891,-0.0032632947,-0.009129614,0.009918536,-0.017769543,0.0024510708
CHD5,0.00015906319,-0.0016091149,-0.0010028686,0.00061376224,0.0035704204,0.0008312857,-0.0020173385,-0.0007733524,0.00092556985,0.0011651473,0.0007519214,-0.0023114872,-3.8687984e-05,-0.00013670507,-0.0013532825,0.002242618,-9.122884e-05,0.00028564024,-0.0008275678,0.0012276027,-0.0027746907,0.0006905501,-0.001108904,-0.0017450262,0.0005594856,-0.00033940622,0.0010771108,-0.0046754032,-0.0006467367,0.0013022186,-2.8857727e-05,-0.002159634,0.0023834072,-0.0015080833,-0.0047198613,-0.00024145909,-8.040993e-05,0.00086909963,-0.00023011235,-0.003567019,0.00055856584,0.00077102997,0.0020611507,0.0009658794,-0.001999934
LINC00337,0.0023225597,-0.00026190435,-0.0015952438,0.0024209057,-0.0040629646,8.603935e-05,-0.0021688836,-0.0008580068,0.00047475996,0.00066627515,0.0006835222,0.0007515331,0.003644716,-0.0014689849,-0.0036754103,0.006429983,0.0035136137,0.00026250645,-0.00036455595,-0.00074681407,-0.00012356663,0.0020154642,-0.0037636159,-0.0031264203,-0.003057337,0.0010504939,-0.0019513483,-0.00092624733,0.00062172924,9.3089875e-05,1.0607113e-05,0.0014645224,-0.0020710977,-0.0010984355,-0.0010159134,-0.0015210789,0.0042383973,0.0014502944,-0.0070187757,-0.0039102216,-0.0014661303,-0.0016777483,0.0044570994,0.0016609341,0.0019560507
HES2,-0.0032513735,0.0043049958,0.0030974199,-0.003885078,0.0038809814,0.0031656777,-0.0027112255,0.006414911,0.0011220139,0.0010225103,-3.8309085e-05,-0.000296434,-0.0054970984,-0.00056846073,0.004045703,0.0028709357,0.0032981187,0.0020269472,-0.0010495494,-0.0020578254,0.0065657306,0.0025471698,0.006590006,0.0026328587,-0.0034125207,-0.000796261,0.0016426652,-0.0009235503,0.0010800292,-0.0006584771,0.0004369679,-0.00034636885,0.0018922279,-0.005438588,0.00053957227,0.005476369,0.0014490408,0.006165703,0.006678205,-0.0032725502,-0.00022805801,0.005229269,0.002762002,0.009509359,0.003994584
ESPN,0.0016036365,0.0001850203,-0.0004756576,0.002240939,0.0011364921,-0.0013672253,-0.0025080915,-0.0005982918,0.003251856,0.00061315135,0.0027318907,-0.0044306577,-0.0029573701,0.003809701,0.00052271,0.002398879,0.00252032,-0.001479137,-0.00632499,1.0817536e-05,-0.0029575573,0.0040767994,-0.0017043698,-0.0031132724,0.0025345983,0.0042228093,0.0005501963,-0.007891211,-0.0003688984,0.008471855,-0.0032567782,0.0011059901,0.0024741227,-0.001948403,0.0017185723,-0.0036596353,-0.0020806813,0.0009373299,-0.0051732226,0.0016042736,-0.0010638278,-0.0034164556,0.0031881297,-0.0007421468,-0.00059546356
TNFRSF9,-0.0024303421,0.0065937685,-0.00073315727,0.0015464817,-8.645146e-05,0.00027671744,-0.0051996442,-0.0013138262,-0.0012765293,0.040063165,0.029499315,0.026811033,-0.026827008,-0.030247448,0.0044860286,-0.014427834,0.019671045,-0.00977331,-0.009324084,-0.012852746,0.00818528,0.007951003,0.004218531,0.013658245,0.00047525382,-0.008537873,-0.0017559256,-0.015889628,0.00071342796,0.009850521,-0.0004797378,0.0030680792,0.005831353,9.796766e-05,-0.01377888,0.0014745124,0.020362012,-0.013901271,-0.0029983856,-0.009708231,0.0113807665,-0.017046276,-0.013141779,0.0009781693,-4.5950273e-05
ENO1,-0.0334609,0.013086119,0.017392874,-0.04819824,0.032015618,0.0064409813,0.027876753,0.036796633,-0.0006827955,-0.01236815,-0.018880019,0.03028332,0.0006817547,0.00932778,0.0054549454,-0.009166523,0.01864408,-0.00653445,0.020734403,-0.017848853,0.016317824,0.024110336,-0.022868155,0.0368098,-0.048407543,0.030727109,-0.0031597493,0.025336932,0.034185346,-0.010855713,-0.01891073,-0.003710524,-0.02680334,-0.022422086,-0.00111022,0.008032335,0.028410928,-0.0023025663,0.03036527,0.048940804,0.0037428765,0.08735386,-0.023083938,0.028470354,0.05393196
GPR157,-0.00012747105,0.0022579795,0.0025572754,-0.0003121772,0.00045748745,0.0007157631,-0.0013664742,0.0006655766,1.6983866e-05,-0.004069864,-0.0013026433,0.0011236232,-0.0029107619,-0.00072878343,0.004455157,-0.004640893,-0.00018294253,0.000528721,0.002772209,0.0030518775,0.0046502724,-0.0010198632,-7.457572e-05,0.00089979434,0.00018689013,-0.00046591353,0.0016024713,-0.002132205,0.0033199717,-0.0031529209,-0.0010908862,-0.00031821668,0.00020321977,0.0006124111,-0.001918653,0.0036187582,-0.004823193,-0.0012781,-0.0030635442,-0.0009241847,0.0021462976,0.0017132191,-0.0018130344,-0.0029036219,0.0012023237
H6PD,0.0028730885,0.0009786314,0.00064162584,0.0051273135,0.00076566543,-0.0023677135,-0.0018714309,-0.0020394817,1.3301082e-05,0.00084262446,-0.0013818436,0.0005860451,-0.0023477275,0.002782001,-0.002081861,-0.00343186,-0.00086011784,-0.0012486163,0.0007684611,0.001528085,-0.00521183,0.002911159,-0.00020391702,0.0028261933,0.005864748,-0.003229435,-0.00029199524,-0.0023744656,-0.01285268,-0.0023116511,0.0036676058,-0.0014510342,0.006329079,0.0016472248,0.009684951,-0.00060571195,-0.00422534,-0.0071918652,0.0034248172,-0.0021884101,0.005806019,-0.009357239,-0.001932059,0.010202328,-0.0017304004
PIK3CD-AS1,0.0005752955,-0.00066131,0.001586343,-0.0005162406,-0.00044354502,0.0019887285,-0.0008139399,0.00067799445,0.0028386943,0.0021187933,0.0008664862,0.000994907,0.008135326,-0.00040421277,-0.002622962,0.0020657687,0.0014676424,-8.837609e-05,0.0003602717,-0.0048855403,0.0008779311,0.003484956,-0.0013388457,-0.006972027,-0.0020303654,0.00034096325,-0.0019783308,-0.0018960971,0.001711503,0.0005357629,0.0053454726,-0.0009202432,0.0056581283,0.0008156687,-0.004236626,-0.0026144118,0.0014432621,0.00213793,-0.002318337,-0.004376067,-0.0048465687,0.003429438,0.004364169,0.0049121105,-0.00032625985
PGD,-0.00041194985,0.0023906454,0.0046687834,-0.0022506744,-0.008374888,-0.007829032,0.00072802964,-0.0011256336,-0.0072973655,9.029177e-05,-0.0028823053,-8.5336396e-05,-0.0011564093,0.0044082375,0.0012811502,0.0014786645,0.0016747812,-0.00033224758,-0.004585014,-0.004049338,0.005120608,0.006748739,-0.00099871,0.0014294827,-0.015124065,-0.005261182,-0.012384897,0.0026755342,0.0029676005,-0.012864699,0.046380684,0.004958464,-0.006894071,0.00495383,0.0068712994,-0.007782749,-0.003420942,0.0056850994,-0.007297996,0.00023901624,-0.0005860427,-0.000807603,-0.00047816578,0.0063147936,-0.0062391465
MASP2,0.000120954435,0.001914152,0.0029728273,9.322281e-05,0.0010520155,0.0007788472,0.0014567303,0.0019328885,0.00033539312,-0.0017954545,-0.00080747344,-0.00019996535,-0.00013517826,0.0014976002,0.002234745,-0.0006869928,0.00030371555,-0.00078637776,0.0013902893,-0.00092768704,0.0039822804,-0.0008598636,0.0008387362,0.0015995007,0.000306295,0.0013511364,0.0014072257,0.0003136606,0.00077894,0.0013754416,-0.00052372727,-0.000851662,0.00088180514,-0.00010012414,-4.60514e-05,0.00116526,-0.00022656377,0.0012020357,-0.0027337659,0.0029409619,0.0027882725,0.0024147371,-0.0017240618,0.0034812433,-7.3445786e-05
SRM,0.011886612,-0.011830911,0.008941126,-0.019772332,0.02247928,0.019349366,0.019619167,0.009988049,0.033822484,-0.01074129,-0.0065090465,-0.009720836,0.006151312,0.00031291883,-0.012469692,0.0039760023,-0.005274947,0.00058749417,0.0059553906,0.0026381202,0.0126106655,0.009881346,-0.009529431,0.013092128,-0.04685613,0.03570424,0.0016177882,-0.012438928,0.03015194,-0.0054903924,-0.036067136,0.0064807204,0.001620243,-0.012813078,0.010286243,0.006315878,0.019763738,-0.004190319,0.029936654,0.016637037,-0.00014161455,0.04124354,-0.010212512,0.0043725683,0.03728225
DRAXIN,0.00038250102,-0.0027198559,-0.00071181916,0.00034263934,0.00074657047,-8.6514985e-05,-0.0010928831,2.829614e-05,0.0005067557,-0.001069993,-0.0006722716,-0.0018362298,0.000829754,-0.0001932681,-0.0012742756,0.0014663044,-0.0004916846,-0.00016594639,-0.0002357831,0.00030006235,0.0013188486,0.0005848222,-0.000951884,0.00025068474,0.00017272847,0.0023487445,0.00125899,-0.0014740601,0.0010233859,3.1431926e-05,-0.00088043365,0.0002579043,0.00084954064,0.0020792403,0.00079344196,0.001368431,-0.00027679288,0.0017839313,-0.0029453607,0.00065249327,-0.0005636428,-0.00016887306,0.001057373,-0.0005403894,-0.0014176641
MTHFR,0.0045989617,0.00016590444,-0.00091797486,0.0067898314,-0.0028392784,-0.003133632,-0.0032452422,-0.009598934,-0.00010607745,0.001301838,0.0024449066,-0.0036679732,0.0023059256,-0.0008010407,-0.0002260447,0.0044477745,0.0053683575,0.0017074292,0.004501909,0.008564397,-0.0002701894,-0.002976434,0.006569894,-0.004701327,0.0051055998,0.00081963296,0.0037220586,-0.0024055177,-0.010145017,0.0036619508,0.00428801,0.0057538464,0.0065775746,0.005183447,-0.0015276524,-0.0010911084,-0.0031027668,-0.0007437915,-0.0070916703,-0.0073966915,-0.0040869527,-0.013567272,0.006137165,-0.013667165,-0.004769566
PDPN,0.0005832556,0.0017465154,-0.0011067637,0.0019057489,0.0008355267,0.00065057876,0.0005047827,-0.000862059,-0.0010032229,-0.001071525,0.0006194996,0.0004230337,-0.00022940591,0.0014063313,0.0016128769,-0.0032429718,-0.0010799954,0.001499617,-0.0019221952,-0.002810476,0.0012125522,-0.0031347978,-0.0002577495,0.0012735575,0.0003430559,-0.00022752388,0.0017291426,0.002473408,-0.00018199431,0.0004623547,-0.0020743918,-0.0031093222,0.0016066674,-0.00021558878,-0.0008385789,0.00018617924,-0.0024097012,-0.0020607505,0.002123908,-0.0009994752,0.0047741076,-0.0034121247,-0.0026151321,-0.0027337153,-0.0012212335
CELA2A,-0.0013877825,-0.00025001043,0.00045216634,-0.005289234,0.0028424643,-0.0032536935,-0.0017286753,0.0023134158,0.0007295557,-0.00041353726,-0.0043059927,0.006517214,-0.0064666164,0.001746983,-0.0015033798,-0.006053487,0.001994058,0.00068835466,-0.0059267087,0.0016491658,-0.0011815671,-0.0010176874,0.004460845,-0.0034003058,0.0074897083,-0.0049720732,-0.004676078,0.004201041,-0.010830245,0.0032759593,-0.0027892406,0.0018420472,0.00080641144,0.012361878,0.0005599272,0.0017613345,-0.0055985535,0.001175717,-0.00080549205,0.000918743,-0.0024746465,-0.0037483422,-0.00029607324,-0.0030756218,-0.0007518374
CELA2B,-0.0045962255,0.0021249522,-0.004053431,-0.0022213939,0.006433901,-0.0066384086,-0.0014974074,-0.00020515146,-0.012896968,-0.012279993,-0.0099279005,0.01552667,-0.007623576,0.005673893,0.006845594,-0.024425598,0.0013856348,-0.0049067973,-0.0037865913,-0.00549278,0.0070375726,-0.009702085,-0.0056422413,0.010141418,0.0006253044,0.002321429,-0.0027178505,-0.008309639,0.0051962826,0.008011669,0.0050946623,-0.019830558,0.024582326,0.0056473445,-0.02403073,0.005053882,-0.019356295,-0.006537446,0.023622368,0.010742794,0.015386627,-0.04062521,-0.010933858,-0.0025504227,0.026804887
TMEM82,0.002532602,-0.002453091,0.0023593716,0.0035741602,-0.0007440373,0.0016854337,-0.0016531404,-0.0008656031,0.002041477,-0.0011540736,0.0013112136,-0.00416743,-0.000694932,0.0009071746,0.0021889412,-0.00069658185,-0.00081309467,0.00045725913,0.00043751023,0.00034999294,0.0023083638,0.0011840126,-0.0007500551,0.00035985056,0.0026186635,-0.0010369035,0.0018381218,-0.0056582578,0.00022678549,0.0021709497,-0.0015343755,0.00027568656,0.00092974736,-0.0021025285,-0.00074004236,0.0017467344,-0.0022006705,0.0002864588,-0.002357842,0.0015641213,0.0011494119,-0.00056054996,-0.0012776098,-0.0022985816,-0.002211235
PLA2G2D,-0.0004166784,0.0011660875,-0.0005363976,0.0014023357,0.0015362292,0.0016417478,0.0006738759,-0.0005815447,-0.0019652294,-0.0018186487,0.004265836,0.0013432417,1.0405874e-05,-0.0011607694,0.00107588,0.0018303845,0.0018918396,0.0036913117,-0.007940288,-0.00749166,-0.011835244,-0.012049999,-0.011420177,0.0018494757,0.0028052262,0.0039220527,0.00777389,0.009160737,0.005844471,0.00067923096,0.0010959099,0.0020633698,0.0033889122,0.003210851,0.0031629216,0.0045815287,0.009953577,0.014104018,0.004692958,0.0038643396,0.006809745,-0.004644075,0.005449904,-0.0015740495,-0.0052436213
PLA2G2C,-0.0039234096,0.0005468927,-0.0006350686,-0.002575103,-0.0033159447,-0.001062575,-0.0027370283,0.0037835282,-0.0056646764,-0.0023957607,-0.0019530986,0.0012182923,-0.0035532336,-0.0016738734,0.0025900325,-0.0026750017,-0.0015644741,-0.00032153563,-0.004877779,0.0055388426,-0.0029870474,-0.0048840907,-0.0014623967,0.0037920685,-0.005145775,-0.0010793039,0.0001050855,0.0023647246,0.0033969996,-0.0041744905,0.021085272,0.001817563,-0.0051587843,-0.0049254945,0.0062466613,-0.0016076866,-0.0018148972,0.0059573594,-0.0058089206,-0.003975628,0.0040133977,-0.0028114943,-0.00092170667,-0.0023497385,0.0024103483
HP1BP3,0.0071912687,0.0023541148,0.00087972713,0.0018309178,-0.00057496375,-0.004249582,0.0016449702,-0.013171928,0.003070833,-0.0048671365,-0.004048139,0.0026053153,-0.007188836,0.0023812733,0.0048288656,-0.0034127927,0.0060865525,0.0005690395,0.0029405179,0.0002210784,-0.0033067674,-0.0073848693,0.0007907737,-0.003193886,-0.0047501707,0.014034993,-0.006473117,-0.0006544577,-0.00074549473,-0.0031821185,0.0031432053,0.0051406133,0.0049556294,0.0070236884,0.008432175,-0.007605981,-0.0083431015,-0.0034941803,-0.011075302,-0.0011853625,-0.010233604,-0.006553297,0.013516426,-0.018917335,0.0019381689
CDC42,-0.0064096325,-0.0014069419,-0.00095304684,-0.008795829,-0.0027716095,0.0020245714,0.0028324963,0.004713839,-0.0047440697,-0.0022484462,0.0038436002,0.0036010789,-0.0014156417,-0.0010937847,0.0034889623,-0.005149485,-0.00069542637,0.00094272796,0.0012187244,-0.0006301792,-0.001294989,0.0015457266,-0.0065387124,-0.002183047,-0.007243979,0.0018005212,0.003777476,0.0056278403,0.0013332492,-0.002917299,3.1214182e-05,-0.0051678373,-0.006409927,0.0068268166,-0.0032611098,-0.00087658054,0.00074130984,0.0026863858,0.0014926667,0.009631923,-0.00249057,0.0066674785,0.004013475,0.007875528,0.007600746
ZNF436-AS1,-0.0018157522,-0.0032858779,0.00015319398,0.004346671,-0.0017979955,0.002413142,-0.0036268777,0.0019644725,-0.0059658857,-0.0009543158,0.0063921027,-0.004000092,0.005715771,0.0004833122,-0.0030131498,0.0035485367,-0.0026307902,0.0038905658,0.0035294916,0.0016407013,-0.0036530553,-0.0056098634,0.0028581356,-0.004445674,0.00966008,0.002127911,0.009528475,0.0022907658,-0.01400468,0.00575669,-0.0044973535,-0.008431805,-0.0030441992,0.0023029363,-0.00097498955,-0.004221393,-1.0946854e-05,0.0025804816,0.00094988325,-0.010178413,-6.99423e-05,-0.00914364,0.006662519,0.007932306,-0.005803312
ID3,-0.008862692,0.008205032,0.04478907,0.005663162,-0.013934272,0.01197901,-0.01070264,-0.03124943,-0.035087716,-0.00953945,-0.009923808,0.019360283,-0.016138064,0.007806057,0.0014375808,-0.023878757,0.010569124,0.008113169,0.05555561,-0.071682096,0.012886958,0.025896713,-0.04381178,0.044891827,0.019345252,0.01005965,0.02639065,0.0045596506,-0.029146336,-0.024362857,-0.003995064,-0.04811756,-0.020561624,0.06130943,0.0018288109,0.009264597,0.008751292,-0.045638524,0.0006508289,-0.012783766,-0.05137008,-0.026946131,0.04650009,-0.022806648,-0.04147174
HMGCL,-0.0036990198,0.006951806,-0.00080209674,0.0033893911,-0.0004633935,-0.0029749705,-0.0031665852,-0.0003464011,-0.0074189543,0.0010432523,0.0034412898,0.0070270873,-0.0038343247,0.0019391463,0.004612914,-0.010754819,0.007772153,0.0019175202,-0.00057622016,-0.00018814404,-0.008537311,0.0039845207,-0.0035785378,0.0020512505,0.0028443371,-0.0069155856,0.0047153095,-0.0007517193,-0.012125492,0.0009276891,0.0074991966,-0.0020584706,0.007784061,0.003392867,-0.004031766,-0.0042295293,-0.0032294637,0.0031614176,-0.0030593553,-0.004512071,-0.00038018174,-0.0026847115,0.003919102,0.0010582613,-0.0053322674
FUCA1,-0.005513439,0.0050168564,0.0007327771,0.00061298365,0.0025926358,-0.0026409917,-0.00395558,-0.0036961695,-0.010390991,-0.004759478,0.0009342306,0.002691383,-0.0035953203,0.004065255,0.0077778394,-0.010385085,0.0071260473,0.0025954964,0.0018026149,0.0040916577,-0.0041900584,-3.0352612e-05,-0.0005064929,0.0006827122,0.0033837862,-0.010357523,0.0034730749,-0.0033264987,-0.014660472,-0.0079488205,0.005264069,-0.00035732123,0.0023791005,0.0075440533,0.0069976263,-0.0051080845,-0.0045929137,-0.002876007,-0.0050358577,-0.0024863207,-0.0021516138,-0.0014080503,0.0025466888,-0.0013496886,2.7158463e-05
CNR2,0.0005729521,0.0017827979,-0.002123845,0.000434193,-0.003045622,-0.0026355903,-0.00061540696,0.00037849825,-0.0020535842,0.0004642623,-0.0002736151,3.1342977e-05,-0.004012777,8.709067e-05,0.0009785116,-0.0008358048,0.0018101945,0.0003392987,-0.00013436151,0.0046665305,-0.0023138314,-0.001650746,0.0013136031,0.0016456253,-0.0012125156,-0.0008058255,-0.0013414096,0.00013992358,0.0003570579,-0.0009522788,0.0038448502,-0.00023432095,-0.0015295587,-0.0013003981,-0.0011738798,-0.0022670615,-0.00054592185,0.0018539869,-0.0008923016,-0.0019726942,0.0032815158,-0.0033651562,-0.0020670714,0.00014497142,-0.0002819672
IL22RA1,0.0009588857,0.00090287137,0.003234459,-0.0030172977,-0.0013500866,0.002068805,0.0021219826,-0.0024648437,0.0014609795,-0.0021653033,-0.0005046874,0.0016298507,-0.0010104451,-0.00017861734,0.0010983021,-0.0044772346,-0.0014789858,0.0022391041,0.0003570824,-0.00041523707,0.0046665417,0.0010750171,-0.001924731,0.0030371402,-0.0012805631,0.000768064,8.458584e-05,-0.0019243396,0.0020891037,-0.0029004319,-0.0005941609,-0.000999437,-0.0034643395,-0.00076736073,-0.0012900841,0.0037887448,-0.001169406,-0.0026800174,-0.00033822923,0.0025359266,-0.0032836467,0.004141152,-0.00052641757,-0.0024490175,2.1063874e-05
SYF2,-0.0071398867,0.009720933,0.0017445163,0.0015524346,-0.0031456144,-0.0074618375,0.0015935869,0.006651806,-0.0088110985,0.0042346204,0.0036657257,0.018469501,-0.009451192,-0.0030524768,0.017381245,-0.0037930892,0.0016418293,-0.00014628952,0.007113677,-0.0021226527,-0.000590055,0.005281499,-0.0053499215,0.0020701005,0.0037272528,-0.013671863,0.0032730685,0.00813749,0.005967015,-0.00310689,0.004706334,0.005538927,-0.0029831931,0.0036216895,-0.00787289,-0.0017496382,-0.008872014,0.0044290954,-0.0011960488,0.008032118,0.008667108,0.004901112,-0.004152031,0.011811089,-0.0022988685
