gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44
HES2,-0.0022785487,0.0015649919,-0.00036625654,-0.0026805608,0.005522897,-0.004587808,0.00047088452,0.0023021158,-0.005437159,-8.823998e-05,0.0017687924,-0.010447652,0.0031556026,0.005656615,0.0037421312,0.00024352926,0.0029298686,0.0031524547,0.00016757988,-0.0063512367,-0.0029016167,-0.0024730146,-0.0018179643,-0.0020396758,0.010478491,-0.008799477,-0.010017648,-0.014603136,0.00080238696,-0.0048378287,-0.0003463277,0.003400947,0.0056220912,-0.0055528027,0.008391946,1.5778043e-05,0.000701051,0.005103357,-0.008317354,0.006727761,-0.0007322871,0.002375059,0.0011846296,0.0031734123,-0.007194739
ESPN,-0.0010543456,0.0007827761,0.001995347,-0.0042571765,0.0057839104,0.0016272492,-0.0010326197,-9.755022e-05,-0.0039667976,-0.0015481175,0.004395546,-0.005144794,0.0045165815,0.00956815,0.0035465478,0.001349932,-0.005150817,0.0049838326,-0.009197584,0.012474048,0.0033782108,-0.006467062,-0.00035965457,-0.008934247,0.0018483185,-0.012454795,-0.010987062,0.0020841218,0.0004093093,0.007894126,-0.00035322545,0.013595858,-0.008050723,-0.0020588955,-0.0037966757,0.0009395125,-0.0070244116,0.0003359108,-0.01311519,0.0013869093,-0.0011263352,0.009521918,-0.0017838564,-0.0046392577,0.002288023
TNFRSF9,-0.0031462105,-0.000894632,-0.00015762441,0.0041799536,0.0024838962,-0.0009186731,-0.0026706026,0.0012174959,-0.008185268,-0.0010963795,0.011715816,-0.013826694,-0.0009996566,-0.01653474,0.013379013,0.0030081696,0.0046414672,0.03400271,0.02565372,0.04564327,0.012381652,-0.0075955815,-0.017810715,0.0007791179,-0.0022167226,0.020591186,0.006571061,-0.0009810784,-0.008947992,-0.006114658,0.014431296,0.015169097,-0.025123455,-0.008291757,0.008272677,0.0006580843,-0.0076862876,-0.020353938,-0.004614216,-0.005009995,0.010760674,0.009132756,0.003892379,0.002734649,-0.008754135
ENO1,-0.013506847,-0.012562539,0.02884712,-0.03449945,0.018412085,0.004651761,-0.011176505,0.032729223,0.001176982,0.0017952004,0.021377025,-0.019012714,0.009854556,0.010371982,-0.018770222,0.040158458,-0.011434419,-0.023165908,-0.022203114,-0.007023212,0.023525719,0.020221002,-0.045482695,0.043152314,0.043980714,-0.024408024,-0.055426452,-0.014541903,0.016714668,-0.066212885,0.0031147236,0.019401273,0.007363031,-0.021620106,0.031295627,0.01762113,-0.008421619,0.009386863,0.028491624,-0.032379977,0.020901525,-0.011428305,-0.049539134,0.045964304,0.030504808
GPR157,-0.0001210755,0.0012996687,0.0005478274,0.0003769496,0.0028015138,-0.0007107175,0.00058053026,0.002452089,0.0008540996,-0.0017149141,0.0010729358,-0.0034518063,0.00086908124,0.0034912983,0.004192789,0.0022721963,0.0018373661,0.00044050458,-0.0036763328,-0.0025510767,0.0012456815,0.006520745,-0.0014964925,-0.0019770383,0.00020619768,-0.0016162414,0.004095333,-0.004686923,-0.0027553902,-0.0007953426,0.0007484504,0.00021409469,0.00037808676,0.00044815836,0.004585518,-0.0040015467,0.002034809,0.00023269928,-0.0006670156,-0.0003227295,0.001121438,0.0003025138,-0.0038769236,0.002084246,0.0026910629
H6PD,-0.0017072518,0.0011181408,-0.0024255582,0.0022189135,0.0033137812,-0.004736148,0.0011434772,0.002456625,-0.0011521728,0.0069709755,0.0010952159,0.0013527002,-0.0014674629,0.0006010702,-0.00013188983,-0.0057079988,0.0026011292,-0.006286743,-0.00071670185,0.0009715014,-0.0031023556,-0.00256886,-0.0015471887,-0.004140444,0.0022088138,-0.0035233696,0.0019119893,-0.0023443277,-0.001350406,0.0023910499,-0.006932508,0.00973557,0.0006585583,-0.0015265754,0.0005628134,-0.007950442,-0.0009339769,0.010705481,-0.005932213,0.003951393,-0.002002283,0.0055395938,0.006189101,-0.0026251094,0.0054248627
PGD,-8.70118e-05,-0.007639798,0.009106247,-0.0033875403,-0.0008298486,-0.0068121734,2.5242442e-05,-0.007410337,-0.0083059445,-0.010469483,0.0072628264,-0.001484839,-0.0049570026,0.0034566144,-0.0023423291,0.025272531,-0.014300254,-0.0071966285,-0.005483142,0.0041479548,0.0072052428,0.007935596,-0.014849489,0.009113642,-0.009020045,0.0045506833,0.0014474387,-0.0015437059,0.021023884,-0.0020194908,2.7155786e-05,0.0045255986,-0.004097657,0.015857067,0.0052575967,-0.005888363,-0.0059367465,0.010622948,-0.008141753,-0.0006236872,-0.008733206,0.00024603354,0.034988604,0.010848788,-0.0044619963
MASP2,0.00033215145,-0.0013489574,-0.0015481529,0.0014106303,0.0017020411,0.0010382752,-0.0018855263,0.00065114617,0.0016529271,0.0012301806,-0.0038991633,-0.0040830183,0.0013372549,-0.0058679217,0.0019894186,0.0021733507,-0.0013532784,-0.0016223108,-0.0025773644,-1.1646708e-05,-0.005952104,0.0049576713,-0.00024154918,-0.0003222754,-4.7161222e-05,7.125459e-05,-0.00019986583,0.00087255915,-0.0034448686,0.002242088,-0.0011017129,0.0041469545,-0.0010924687,0.0020974933,0.0032621338,-0.0018499879,0.0016010292,-0.0029134897,0.0033684906,-0.0042261463,0.0040889597,-0.0024887554,-0.0013123256,-0.00062538276,0.0022336147
SRM,0.0014429796,-0.0102312565,0.005238947,-0.023451151,-0.004332208,0.011909615,0.0069551673,0.035831094,0.011653245,-0.013077148,0.0015795595,-0.014967764,-0.0010148771,0.009334742,-0.007650185,0.020031204,-0.017332554,-0.008380049,-0.008589232,-0.005796938,0.0069982586,0.006120713,-0.0051274695,0.009426352,0.022212151,-0.010217677,-0.02845284,-0.018793914,0.0041579977,-0.053002287,-0.003073266,-0.011112451,0.00139644,0.0048638475,-0.008511252,0.007076619,0.0083840955,0.0095247375,0.02696922,-0.0004510393,0.010006983,0.022028198,-0.056003787,0.024724497,0.02785029
DRAXIN,0.00029567652,-0.0012256395,2.3292092e-05,-0.0012561871,-0.00055305095,0.0001862753,0.0009889865,-0.0015519221,-0.0007350029,-0.0034117491,0.003161248,0.0039219954,-0.0028301552,0.002723763,-0.0024761672,0.0026058175,0.0012704422,0.0027234822,-7.333701e-05,-0.0019389228,0.0037893003,-0.004072688,0.00268549,0.0004784996,-0.0013518039,0.002037483,0.0020943293,-0.001431245,0.0036870106,-0.0011658818,-0.00060312334,-0.0017698281,0.0017173069,0.0016854404,-0.00022598861,0.0010748024,-0.003813397,0.001122877,0.0004521475,0.0032707974,-0.0041382364,0.0014799302,0.00073159946,-0.000531566,-0.0018408288
MTHFR,0.0025920954,0.0056621353,-0.0036470527,0.0072300225,-0.004167692,-0.00066798535,0.005718727,-0.0066012763,0.0018809845,0.00030516705,-0.0036479116,-0.00066989474,-7.5994605e-05,0.0020152347,0.0128879,-0.006162683,0.0044111595,0.0041030953,0.0021368111,6.248334e-05,-0.0066591282,-0.0018692038,0.008701279,-0.00040085733,-0.0076216892,0.0019683156,0.014702623,0.008105777,-9.7121054e-05,0.014739307,-0.0011037004,-0.0072031813,-0.002999972,4.2349864e-05,-0.010660084,-0.0019813806,0.0047289357,-0.0006916796,-0.0029265913,0.004633945,-0.011331749,0.009119579,0.004521891,-0.0013968984,-0.0028401974
PDPN,0.001133095,0.0019652974,-0.0001335191,0.0013454638,0.001262694,-4.1231935e-05,-0.0025819633,-0.0017089114,0.002114128,0.0019917043,-0.003856428,-0.0032581987,0.005105024,-0.0029322652,0.0016584079,-0.0006476311,0.0013736864,-0.0023198745,0.0016347169,2.3618408e-05,-0.003992394,0.0041544833,-0.00075006793,0.001445139,6.537939e-05,-0.00071565027,0.00081930135,0.0021242127,-0.0021449889,0.0021893105,-0.00082452426,-0.0010800546,-0.0008561723,-0.0020423222,0.00033994677,-0.0008314026,0.0012085158,0.001948517,-0.0009774307,-0.002570238,0.0041554146,-0.004428245,0.00035410924,-0.004087729,0.0006814224
CELA2A,-0.0020909063,-0.0030464842,0.00029711114,0.0014179385,0.00010897327,-0.0025187195,0.00089607446,0.00259401,-0.0028944116,0.008871869,0.0009418718,0.007200405,0.008652252,0.00650967,0.00096062163,-0.018798381,-0.009769012,-0.003989454,-0.00089043804,-0.006574134,-0.00020405625,-0.0023329998,-0.004357326,-0.0027340793,-0.0014603197,0.0020539472,0.0055927536,0.002287817,-0.0046258555,-0.00060485094,0.00093847007,0.004814252,-0.0009819365,-0.009175354,-0.0050936006,0.0015555485,-0.002737033,-0.0016542827,-0.0051629622,0.00085306435,-0.0033154732,0.0061423555,0.004017331,0.006825073,-0.00023659207
CELA2B,-0.0016253515,0.00027197425,0.0034578918,-0.00036058313,-0.00070602796,-0.0003850919,0.0022465703,0.0020902534,-0.003265555,0.0040440015,0.004162589,0.0050573475,0.008650053,0.0065762675,0.0031986197,-0.0035314136,-0.0064640897,0.0025710212,-0.0010241489,-0.0024321044,0.0040382445,0.0012995802,0.0024817844,-0.0019757852,-0.00037409502,0.0026719277,0.005584489,0.0054589333,-0.0016883997,-0.0020345547,0.0026621837,0.004140718,0.0033100892,-0.0061781155,0.0028969953,0.0010615459,0.0021800182,-0.0047652894,-0.0017445356,-0.0034997487,-0.008492681,0.0033144166,0.0007339539,0.0032139455,-0.0015653918
PLA2G2C,-0.0020986067,-0.0043376605,0.0013103782,0.00087386323,-0.0016059442,-0.003119819,0.00013993848,-0.0024439231,-0.0077388072,0.0009188448,0.00458475,0.003498867,0.0018247195,0.0021927087,0.0019916645,0.012529253,0.00327167,-0.0014290399,0.00083825935,-0.0009897188,-0.0018196864,0.001005281,-0.009048533,-0.0018441743,0.0014765065,-0.0019851804,0.002070604,-0.0029437507,0.0030637821,0.007297601,0.0008669045,-0.0024484862,-0.0008152712,0.006660678,0.0020896832,-0.00120033,-0.008942324,-0.0015014615,0.0018503033,-0.0032757407,-0.00974682,-0.002146523,0.014042261,0.013912009,4.2559248e-05
HP1BP3,0.0043779113,0.0015667961,0.0096508,0.009784436,-0.004818559,0.0028209458,0.011950542,-0.006185229,0.004178818,0.0034065722,0.011697747,0.00929591,-0.013062239,0.0043949797,0.0027994227,0.009160779,-0.00045767732,0.00033062007,-0.0008945883,-0.008184585,0.009689423,0.011002084,-0.014865188,0.01082788,-0.013224392,0.006744146,0.017004436,0.006342131,-0.005278427,0.0236989,-0.009255214,-0.0010975709,-0.007986235,0.0007123575,-0.00934833,0.0029949192,0.011451076,-0.0032493647,-0.00076550065,0.010344381,-0.012376183,0.017559236,-0.0041595185,-0.00086105464,0.005203391
CDC42,-0.0017745888,-0.002594897,0.0079909535,-0.004883016,0.00040054147,0.0015789872,-0.0026960166,3.431848e-05,-0.0035500808,-0.0003409367,0.0068293368,0.0019209149,-0.0018244671,-0.003388625,-0.005696594,-0.00412112,-0.0065732272,0.002864173,0.0012145155,0.007704405,0.0071824887,0.0013022205,-0.0113299545,0.004570355,0.0082235895,0.008798584,-0.010035654,0.002595404,0.003933381,-0.0026012752,7.5777134e-05,-0.0009112557,0.0033123968,0.0043781092,0.005938542,0.002623141,0.0053679827,0.0032405134,0.002817422,-0.0012519609,0.0010752726,-0.007473647,-0.0033756916,0.0066459673,-0.0032515002
ZNF436-AS1,0.00026562676,0.0056853667,-0.00638776,-0.0008282556,-0.00061340805,-0.0036516879,-0.0028277345,-0.0045665647,0.00072363473,0.011563258,0.00016236305,0.0034444535,-0.0033213366,-0.003654141,0.00074203574,-0.01577883,0.005191,0.0075314855,0.011679917,-0.0038459871,-0.012642825,-0.0028405238,0.012763237,-0.0037016883,-0.0022264002,-0.0025439395,0.001680923,0.0056908336,0.0053679664,0.0038305626,-0.0017614259,0.007708335,0.0009669672,0.002748701,0.003221567,9.393748e-05,-0.0011910802,0.00036949237,-0.010951773,-0.00786578,-0.01020444,-0.00828631,-0.0010598326,-0.0065033785,-0.0007658666
ID3,0.0011026356,0.036914714,0.024485478,-0.015692938,-0.0068588927,-0.02544595,0.0012296964,-0.013762202,-0.007283637,0.05170112,0.056140915,-0.05440178,-0.035862263,0.01683277,0.026819175,-0.06799596,0.03748279,0.009087886,-0.030314581,-0.029830152,0.02545007,0.031945653,-0.045717143,0.015735695,0.028246967,0.012696692,0.0028389436,-0.03921748,0.048718937,0.01418559,4.3632903e-05,0.0018022108,-0.012767388,0.022585234,0.00010774386,-0.034183,-0.013164014,-0.001090251,-0.070273675,0.0074785864,-0.007948998,-0.020651331,-0.010194938,0.00033818447,-0.02661048
HMGCL,-0.002507851,0.001319647,0.0008807737,0.0050005126,0.0055931816,-0.0034764255,-0.0017040083,-0.0023587456,-0.0033581273,0.010230674,0.012729378,0.007925196,0.0035064206,0.0025932335,0.005851336,0.0011238867,0.015953252,0.0009629113,0.002257283,0.004312044,0.0007986206,0.00947972,0.0012207323,0.006264731,-0.0055228146,-0.0021306907,0.0055940854,0.007567068,-0.002148901,0.0063913492,-0.00400691,0.0019690392,0.006576537,-0.0056243488,0.009488324,-0.0018554932,-0.00018138846,0.005285067,-0.006895854,-0.0087789595,-0.006905526,0.00032443626,0.01191693,-0.0046905866,-0.0026358513
FUCA1,-0.0019490496,0.0050099543,0.0034628576,0.0050941533,0.0014807428,-0.0041770157,-0.0009002231,-0.0013607354,-0.004245276,0.008120891,0.00059165957,-0.0016976716,-0.0048754876,0.004607319,0.007069253,-0.010223681,0.0030220393,0.0010499072,-0.0006866926,0.0030608575,0.0014690431,0.005469606,-0.0061399937,0.0034455284,-0.009204378,-0.009681642,-0.0055532004,0.009794155,-0.009429125,0.004034709,-0.004369163,0.006333583,-8.381585e-05,-0.00092150527,0.0035052986,0.0028727546,0.0046929196,0.007355407,-0.001130163,-0.0010409193,-0.0016564388,0.0019730462,0.012923585,0.0067907404,-0.0011937334
CNR2,0.00076872925,-0.00252199,0.0015451567,0.0007571184,-0.0016118715,-0.00010051157,0.00073330314,-0.0012799624,-0.00069281063,0.0010776174,-0.0031669408,0.0005761011,0.00084627216,-0.0042656003,0.0016835316,0.004226961,-0.0028241037,-0.0026889183,-0.00011199022,0.0022511843,-0.003283304,0.0034432681,-0.0027958285,7.3099174e-05,-0.0006376709,0.0009257685,-0.0006053606,0.0041046524,0.00022587295,0.0030439063,0.00011441123,0.002606189,-0.0025351304,-0.0010278308,-0.004813593,-0.0015094907,0.0030454341,-0.0025451435,-0.0014315309,-0.0028500198,-0.00027423902,-0.0011021764,0.0033498737,0.0023494035,-0.0009164832
SYF2,-0.0027619451,-0.004491791,0.0066847624,0.002840764,0.011228024,-0.0020006064,-0.0051892283,-0.0022339148,-0.0034637928,-0.008166212,0.005703193,0.001085211,0.0017458732,-0.009558082,-0.0022354638,0.0035763015,-0.0017219593,0.00017967509,0.0069078067,0.01497673,0.0046969033,0.0057687024,-0.013411579,0.015994957,0.0024634788,-0.005230097,-0.0041194716,0.006530397,-0.0032328414,0.0032039399,0.008439426,0.007867103,0.0027105457,-0.012851948,0.017930739,0.0016663733,-0.0036742478,0.005867522,-0.0011966311,-0.010508899,0.004028983,-0.010273833,0.009251785,-0.0101676,-0.0035573947
RSRP1,-0.003882844,0.0029750683,-0.0029547312,0.0055266586,0.0013512308,-0.0044886153,-0.0052331393,0.0019261807,-0.0051191025,0.015173744,0.0045066653,-0.000520809,-0.008439493,-0.0030289418,0.0019066556,-0.008065751,0.0050033717,-0.0037268114,0.004965301,0.00396349,-5.579546e-05,0.0009900426,0.005996118,-0.0050158156,-0.004297766,0.00980274,0.0030499909,-8.671679e-05,-0.0041905157,0.008867981,0.0074320138,0.006214447,-0.0014040056,0.007073685,0.006819493,0.0027228561,0.0046695718,-0.0025171118,-0.0034131971,-0.006107737,-0.0019800267,-0.009054418,0.011408712,-0.0037480334,-0.0020063834
MAN1C1,0.0012571333,0.00039866508,-0.00062153884,0.0002716802,-0.00095264765,0.0009798838,-6.316848e-05,-0.00094827515,1.925966e-05,0.0024185071,-0.00357702,-0.004322753,0.001242863,-0.0018998014,0.0017708606,-0.001580242,-0.0004984859,-0.00061340164,-0.00038229255,0.0034578023,-0.0020017189,0.0028973145,-0.0015087439,-0.0007124991,0.002015628,0.00053577503,-0.00096727133,0.0009396754,0.0010650898,0.0011736265,0.001731799,0.0019708266,-0.0025416363,0.0017819126,-0.0027605814,-0.0012586875,0.0020990141,-0.0037070308,-0.00033589196,-0.0005261983,0.0021747644,-0.0028770652,5.2757234e-05,-0.0008289729,-8.303392e-05
PAQR7,-4.962304e-05,-0.0012727146,-0.0007778585,-0.0024936858,-0.00016612784,6.770037e-05,-0.0007479035,-0.000897915,0.0023777573,-0.00051780976,-0.005370095,0.0013599929,0.003166541,-0.004026256,-0.0025884355,-0.0047331713,-4.8115136e-05,0.0008768824,0.008742569,-0.004234892,0.0012920414,0.0024809195,0.004695474,0.0032439237,0.006223706,-0.0019486063,0.0030822214,0.0050238282,0.008264564,0.0053986623,-0.0037709714,-0.0001857196,0.0005822788,-0.0032034146,-0.0029200234,-0.001486863,-0.0019012504,0.00059376605,-0.00012615419,-0.0013134476,0.0034040427,-0.0025905212,-0.004355098,-0.0016099695,-0.0012361031
STMN1,0.007689206,-0.0033205594,0.014180617,-0.0065003457,0.0025547955,0.0104260575,-0.006704222,0.004212419,0.02172552,0.000882547,0.017335095,0.0015531259,-0.009865241,0.009870096,-0.015671127,0.048230477,0.017094366,-0.010434708,0.0044675674,-0.0018757371,-0.0035619678,0.0048683845,-0.03969215,0.013450904,-0.00091904437,-0.0060116365,-8.4034524e-05,0.020911654,0.020706562,-0.0019719137,-0.007158085,0.0017610638,-0.0040125246,0.00015711987,0.007107594,0.0049943374,-0.010971576,-0.0049178405,0.018134277,-0.0245609,-0.0015123425,-0.014919928,-0.042806923,-0.0012407617,0.036778312
EXTL1,0.0015943389,0.00037503045,0.0011907449,0.00029566957,-0.001154651,0.0010836069,0.00057567935,-0.0039624805,0.0021587843,-0.0022410487,0.0018692941,-0.0005736632,-0.0052597607,-0.0032166527,0.0009292304,-0.0023256447,0.000712893,0.00048223045,0.0013624462,0.00051223335,0.00028104964,0.0042996653,-0.0023587765,0.0006454951,-0.0015925074,-0.0034594466,0.0020607056,0.0048467084,-0.0028122817,-0.0005568239,-0.003466292,-0.0026608664,0.0015722186,0.0041468656,-8.16817e-06,-0.0010341107,-0.0018668508,-0.00021997381,-0.0006214265,0.0067441817,0.0019416334,-0.0045333505,0.0034701973,-0.004658574,-0.00079175434
TRIM63,-0.00029208005,0.0015064331,-0.001725257,-0.0005783431,0.00022453563,0.00301195,0.0013408179,-0.0019456326,-0.0021175405,-0.0023169555,-0.0009976545,-0.006204452,-0.00249104,0.004123441,0.00049794634,-0.0010849122,0.00022320867,0.0004353721,0.0034289712,0.004385496,0.0012679228,-0.0017085111,0.00025387097,-0.0006629492,0.00023707081,0.0051364354,-0.0032604567,-0.0032355876,0.0035758999,0.0057581817,0.0024353897,0.0013343965,0.0015312638,0.0075973957,0.0035904841,0.005757126,0.0026760742,-0.00347304,0.004266604,0.00381978,-0.0010893176,-0.0033884158,-0.0021124557,-0.00010094253,-0.0077517927
SH3BGRL3,-0.0062988694,-0.003038304,0.011438924,0.0132219475,0.004292831,0.007049645,-0.005702327,-0.011518703,-0.03140888,0.0019321158,0.0060098483,0.001545874,-0.00696165,0.0013915047,0.009808012,-0.019884085,-0.012160542,0.0031350444,-0.0067238,0.0014321588,0.014004819,0.007626461,-0.010560112,0.018187229,-0.00019396862,0.010819807,-0.026402878,0.0010486735,-0.003531374,0.041063774,0.0024933103,0.017027289,-0.0029675795,0.0041376776,0.0042723836,0.046015326,0.022232078,-0.038691442,-0.008221778,0.008365629,0.003491775,-0.01763049,0.034316212,0.0027408085,-0.054100905
CD52,-0.004410316,-0.00047663713,0.0019561173,0.014327894,0.006560693,0.00083048147,-0.010615483,-0.010288041,-0.023014871,0.008056714,0.0129260495,0.00045714667,0.0016532599,0.015538621,-0.0062922947,-0.017614877,-0.0149608115,0.0018112729,0.0023147215,-0.006642305,0.0023503252,0.006012417,-0.012847128,-0.0053295926,-0.005504,-0.002912802,0.00021412567,0.0055382755,-0.008221874,0.019316787,-0.0035042306,0.012834872,0.0048268074,0.0033954838,0.011000993,0.014233168,0.006646689,-0.0228632,-0.0120621035,-0.004054397,0.010802921,-0.016471837,0.039097194,0.008472213,-0.02502342
