gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44
ESPN,-0.0015538092,-0.0011602583,-0.00057753886,-0.0010230916,0.0071083535,-0.0070635257,-0.0004173906,0.005013269,-0.0061071566,0.0005524137,0.0013958345,0.0060232887,0.0007925363,0.0025424531,-0.00037645173,0.0016391432,-0.0039152317,0.0001685671,0.0013702189,-0.004920241,0.0026267502,-0.0011128891,-0.0003501749,-0.0029345572,-0.0004095961,-0.0017588569,-0.0027757324,0.0022714662,-0.0021273226,3.5096025e-05,0.001618367,-0.003834583,0.0011943476,-0.0034211613,0.00497614,6.972294e-05,0.0010073769,-0.0028574173,0.00064131245,-0.0013182359,0.00035945882,0.005192285,-0.0017982988,-0.00066695904,0.0061894753
TNFRSF9,-0.004829286,-0.0032184406,-0.002052345,0.007118904,0.0039022663,0.0004052825,-0.0052367225,0.0076774457,0.01496747,-0.0007959322,0.00064707315,0.016316833,0.012854986,0.021179829,0.013649277,0.002020675,-0.022248235,0.0023050716,-0.007157867,-0.015426736,-0.0043404764,-0.009115758,-0.0015833816,-0.0025470024,0.0051865834,0.01903767,-0.0018488498,0.016830247,0.016789865,-0.009564388,0.00730693,0.009406434,0.018507438,0.015856303,0.00874183,-0.013976044,0.008993973,0.0003809531,-0.011112287,0.015623719,0.009491473,-0.01480218,-0.0005826173,0.008591216,0.015360565
ENO1,0.02260824,0.00799717,0.007294322,0.00075139944,0.066650175,-0.013968746,-0.017806489,-0.024104357,-0.04433175,0.0059224223,0.0122914575,-0.006574943,0.014960896,0.022035489,0.029492233,-0.0018768177,0.0025559631,0.003972615,0.0018831792,0.054713026,-0.052319273,-0.017858202,-0.01230812,0.0077481666,0.0142566925,-0.016090473,0.0017101587,-0.026931355,0.015394335,0.032675054,0.0325325,0.036960892,-0.025033524,-0.034518227,-0.058834244,-0.07337484,-0.031973455,0.0174425,0.034558292,-0.017882543,0.01787186,-0.012854498,0.022215419,0.031650938,0.01605192
GPR157,0.00071176776,0.0025361674,-0.0012666957,-0.0015793062,8.389559e-05,-0.0006708472,0.0003459022,-0.00024892262,-0.0029450257,0.00072432193,-0.0006631229,-0.001187148,0.0012018981,0.0008604736,0.0011414102,-9.284779e-05,0.00096119475,-0.0009377267,-0.00031481468,0.00023784912,-0.0010379642,-0.0006690955,-6.349924e-05,0.00020959982,-0.0007841502,0.00045699062,0.0027426085,-0.0016064871,0.00051854766,0.001043471,0.0010106192,0.000958041,0.00013895535,-0.0009707467,-9.002972e-05,-6.6590794e-05,-0.00210982,-3.0094012e-05,0.0024937543,-0.00016244131,-0.0005101968,-0.0011616136,0.00032036388,0.00037943898,0.0004312107
H6PD,-0.00090228417,0.0011031893,-0.0047068466,0.0033049297,-0.0005979158,0.0050884313,-0.0024124873,-0.00093939796,0.0024189635,-0.0005582291,-0.005149183,0.0027480416,-0.0052874936,-0.00089645066,-0.0038382872,0.0008096015,-6.038962e-05,-0.00412004,0.007335698,0.0030529143,0.00081785076,0.00078904093,0.002722065,0.003791473,-0.0049651344,0.001943358,-0.0010829298,-0.002998439,-0.0038645614,0.0023477909,-0.002850008,0.0012823843,-0.0010897897,0.0014233439,0.0010923767,0.0060063624,0.0018336244,0.0023553704,-0.0019696888,0.007494538,0.003128764,0.003001392,-0.007284969,0.0016068291,0.0011341975
PGD,-0.0011792489,-0.00043300263,-0.0048102075,0.0028312686,-0.0031210785,-0.00567956,0.007838345,0.00057676394,0.0012687595,0.00017474599,-0.0054543484,0.017697308,0.00219156,-0.007131001,-0.011040506,-0.00034353673,-0.006801694,0.0068216952,-0.004709184,0.0006279581,-0.0043284693,0.018070212,-0.0045079705,0.00528257,-0.0026851648,0.0020745813,0.0077278586,0.0014146406,0.002830355,0.0007965507,0.0071371393,0.0013694405,-0.012132144,-0.0033326473,-0.0041673323,-0.014596732,-0.0071363472,-9.977357e-05,-0.0029942463,0.008494273,-0.0013836123,-0.0029333995,-0.0026298375,-0.000505155,0.0008451531
MASP2,-9.024674e-05,0.0021808867,-0.0010048938,0.00033536705,0.0004895684,2.498305e-07,-0.0017130931,-0.0006069721,-0.00038900395,0.00012211058,0.0001380807,0.0007928087,0.0007749974,8.684274e-05,0.00083282345,-0.001197714,0.00064196583,5.718775e-05,-2.9074788e-06,-0.00012653657,0.00020491064,-0.00021464021,0.00035082633,-0.00036822862,0.00039194067,-0.0001631342,-9.880627e-05,0.0007478471,-0.0004244639,0.00072700885,6.843658e-05,-0.0002736259,-0.0007790064,0.00021284597,0.00051728386,0.00032749103,-0.0012984617,-0.00053874013,-0.0007429151,-5.5262342e-05,0.0004789789,0.0011675635,-0.000404642,-0.00015115656,-0.0005925366
SRM,0.01455777,0.0022768932,0.007642279,-0.0073452494,0.016502414,-0.0023179753,-0.03553114,-0.021756083,-0.01352158,-0.006236646,0.022449737,-0.028252749,-0.0065109334,0.021176282,0.0250645,-0.0069285715,-0.008872767,0.0128392065,-0.0069261375,0.020926673,-0.024301264,-0.030475644,-0.004599564,-0.003605794,0.019018441,0.0033760373,0.0024369124,-0.0036895804,0.009413205,0.017436238,0.013780803,-0.0015445533,-0.026786877,-0.013716328,-0.0035334886,-0.036430262,-0.0468994,0.0077268723,-0.006059605,-0.034686502,0.013297446,0.0028133588,0.0040846276,0.016795069,0.022998927
DRAXIN,0.00035088614,-0.00085437734,-0.00021057346,0.0015139708,-0.00014301659,0.0010237934,0.0013120793,-0.00053548574,-0.0010028445,-0.0004399677,-0.0014417683,0.0018932751,-0.0016756991,-0.0018854246,0.00051427603,-0.0008818836,0.00016664404,0.001173928,-0.0021951199,0.0015988369,-0.000938694,0.0006873947,0.0006744883,-0.0002863703,0.0032977443,-0.00084449566,-0.0007811046,0.001410506,-0.0003059039,-0.0006745073,-0.0006170274,0.00076356623,-0.00012823267,8.3735926e-05,-0.002364229,-0.0012442741,-0.00021672544,-0.00059796293,-0.0012913694,4.394552e-05,-0.0008516255,0.0002430324,-0.0002605868,-0.00044712928,-0.0006064247
MTHFR,-0.0023569253,-0.004474433,-0.0035811688,7.181842e-05,-0.0032197128,0.00059290923,0.0056909383,0.0006501364,0.009035898,-0.0010891336,-0.00094858534,-0.0064590857,-0.00040879956,-0.005990493,-0.00527111,0.0037166125,0.004714682,-0.0023308548,0.0007038007,-0.0018349132,0.007548977,0.003192839,-0.0015461992,0.001030207,-0.00024872847,-0.006996161,-0.0019691759,0.0013311424,-0.0007211809,-0.0055610696,-0.002004177,-0.005711484,0.0032584222,0.0050061094,0.0010738075,0.0103276875,0.0070359306,-0.0023480395,0.0021497812,-0.001615149,-0.0040937304,0.000102381375,0.00052450167,-0.0049658627,-0.004834912
PDPN,0.00013689262,-0.00091528817,-0.0015599554,0.00082541513,-0.0022356745,0.0013682822,0.0034923814,0.0018245574,-0.0017483862,0.00016804982,-0.0012347851,-0.0016341091,-0.0013330065,-0.00060852576,0.00071981974,0.0010928556,0.0017150347,-0.0003275584,0.0021286383,-0.00045175012,0.00050475507,-6.90185e-05,-0.0009355359,-0.0010255079,0.000615634,-4.9898234e-05,4.0830204e-05,6.723126e-05,-0.0023192957,-0.00085175905,-0.0008672193,-0.001390134,0.0016195624,0.0017053348,-0.00068145606,-0.00041306813,0.0021377434,0.0012968943,0.00020177505,-0.0007472575,-0.00038403153,0.00033438022,0.0005377828,0.0007808753,0.00014069364
CELA2A,-0.0045503266,-0.002455304,-0.00831671,0.004493423,-0.002571159,-0.013288652,-0.01949257,0.0060504326,1.4630235e-05,0.0016107978,-0.0077268924,0.00017546129,0.003592003,-0.0014588949,-0.004072851,-0.0015326882,0.008912923,-0.008191247,0.0050259014,0.006532046,0.008043934,0.006269482,-0.0069904434,0.0014978941,-0.0045084385,-0.01271283,-0.008893983,-0.0044043693,-0.006217222,-0.0059256665,-0.0030220947,0.0069923066,0.013811685,-0.00152242,-0.0014365937,0.010189018,0.020038309,-0.0029442047,0.0117557775,0.004102314,-0.0027790612,0.0044173948,0.0031005105,0.0021058884,-0.0066354456
CELA2B,-0.0013171004,7.4659714e-05,-0.006512902,0.002089591,0.0013470126,-0.003745722,0.0031091818,0.00458111,0.0021610549,-0.0035337026,-0.0029052903,0.00026361854,-0.0009472965,0.0037401249,-0.0018452145,-0.005460044,0.003617347,0.0027593605,-0.0032455118,-0.006048967,0.0045585064,-0.0070420764,-0.0053416817,-0.00035358962,0.0008868063,0.0049472433,-0.0002126682,0.005246898,0.0019462772,0.0015899073,0.00023474188,0.000545499,0.0061009666,0.008490066,0.00078046956,-0.0008350642,-0.00092083117,-0.00024944957,0.0010647301,0.003583945,0.0030380199,0.0020525218,-0.0004905117,0.0025155433,-0.002115669
PLA2G2C,-0.0051950696,0.0035060532,-0.023992915,0.011060426,-0.014522484,0.022534754,-0.01778446,0.008938031,-0.013284257,0.04735617,0.0026833161,0.018652905,0.011247679,0.041542005,-0.05840608,0.009798315,0.03220189,-0.017896688,-0.0436381,0.053949963,0.021951545,0.0035575903,-0.00085344736,-0.0076191523,-0.06307572,0.07366838,0.011946171,-0.0018104739,-0.021121632,0.022198578,-0.02094592,-0.015978992,0.0054367734,-0.007873708,0.033791058,0.017298592,-0.05160597,0.044345595,0.018983701,0.041461226,-0.030962506,-0.013483361,0.010754824,0.029201683,0.006467451
HP1BP3,0.0012314875,-0.0039896476,-0.0037586363,-0.0030618592,-0.004841553,0.0037099116,0.0071093407,-0.0012394204,0.009208825,0.0022097076,0.00039835207,-0.0024669399,0.0032439705,0.003855734,-0.0013532244,0.00216871,0.0023431375,0.001045516,7.44186e-05,0.0073930095,0.0013142454,-0.0016461397,-0.003682008,-0.0007917852,-0.0014105412,-0.0062093246,-0.0047361082,-0.0039328104,0.0024718284,0.002814706,0.0030957966,0.0016361419,0.0033446054,0.0030229473,5.4240386e-06,-0.00011187014,0.0035378397,-0.00029326612,0.008106064,-0.0047626,-0.005582817,-0.0032347776,0.0050487383,-0.0031715052,-0.0033545252
CDC42,0.001580023,0.0015510429,0.004613366,-0.0040307846,0.002792157,-0.0056770532,0.001096021,-0.0014204212,-0.005241026,-0.00018321464,0.0030536787,0.0041978136,0.0030631078,0.0030171992,0.00079247303,-0.0012767734,-0.0022537352,0.0010821027,-0.0008138484,0.005461749,-0.0029484,-0.0005085843,-0.0014591347,-0.00036984493,-0.0018076458,0.001708415,0.00029697595,-0.004206922,0.004176119,0.0042719445,0.0045656604,0.002135076,-0.0038547367,-0.005296308,-0.00064884074,-0.0071449173,-0.002641012,0.0018976986,0.0053391717,0.0022608694,0.0046078837,-0.006426008,0.0023696807,0.004312867,0.00291547
ZNF436-AS1,-0.0016351738,-0.0023789674,-0.00025123986,0.0026549085,-0.003250307,0.0013145469,0.0056713675,0.0024461937,0.00027095035,0.00021949872,0.0021512548,-0.0024036616,-0.004123815,-0.0050870995,-0.006283938,0.005212897,0.0027173806,-0.0012953598,0.0049296133,-0.0037327984,0.004062413,0.0015881072,-0.0005343024,0.001019735,0.0024618583,-0.00446479,-0.00452088,-0.0021954032,-0.0041301674,-0.010488546,-0.0059819347,-0.004060115,0.0052213497,-0.0007729465,0.0036065138,0.011328168,0.009860504,-0.0013874981,0.001140768,-7.587437e-05,0.0008602291,0.003114835,-0.0054831426,-0.0022829145,-0.0036016344
ID3,-0.006669433,-0.05613641,-0.005495854,-0.05812957,0.022613114,0.023147749,0.022295844,0.017595556,-0.0010703206,0.015506824,-0.030798532,0.037856143,0.004756199,-0.020866752,-0.02240421,0.01454419,0.05052722,-0.02650852,-0.0377463,0.05838181,-0.015517485,0.008132148,0.002304566,0.013247267,0.059569042,-0.015066096,-0.06493812,-0.050272338,-0.02117797,0.009539689,-0.027563896,0.052013334,0.034245223,-0.02748516,-0.034372684,0.008501856,0.029776977,0.027257353,0.04451177,0.027170964,0.01412232,0.007123409,-0.018972564,0.02628588,-0.016137976
HMGCL,-0.00041283932,0.0040824516,-0.0009710578,0.0042538117,0.005150192,0.0033558668,0.0077934875,0.0011663187,-0.0028818196,0.0023978208,-0.005378837,-0.0019258263,0.004890423,-0.0055566737,-0.004851084,0.0045666425,0.0044206046,-0.003003188,0.006445389,0.0004011164,0.0011042069,0.005582468,-0.0018920557,0.000270777,-0.001780464,-0.006771424,-0.004452894,-0.008576527,-0.004322742,0.001976886,0.0025889392,0.0045450525,0.003206499,0.0017723299,-0.007099575,0.0036124007,0.013331087,0.003337551,0.0039224667,0.003815839,-0.0019772518,0.0005940159,0.00088831765,0.00027270557,-0.0075701457
FUCA1,-0.000787113,0.000824772,-0.008438526,0.0020755131,0.0063996655,0.003770976,0.0010849377,-0.00036046383,1.449583e-05,-0.0021594306,0.0056783664,0.0011517833,0.00038675123,-0.008948105,-0.0074256035,0.00060717785,-0.0001573178,-0.0019593218,0.0043577645,0.0028233537,0.0039320188,0.005798108,-0.003089042,-0.00054814504,-0.0030933649,-0.007338341,-0.0032756545,-0.0057533532,0.0020730442,0.0028331035,0.0015035701,-0.00016586646,-0.0038973563,-0.0072734384,-0.0023129708,0.0005179061,0.0041588475,-0.0025560393,0.0076118507,0.010280867,0.002897336,-0.0074914186,0.0013346585,0.0012336692,-0.0030947723
CNR2,0.0001568523,-0.0030697132,0.002513607,0.0019339905,-0.0002654515,-4.233039e-05,0.0017184714,0.0022478083,0.0010474967,0.0014016449,0.0014419105,-0.0030271728,0.0025299534,0.002171016,-0.0017971826,0.0023503995,7.837068e-05,-0.0012463455,-0.0020438642,0.0016621009,0.0024824399,-0.0017521322,-0.00040516385,0.0011445063,0.00055036915,-0.0023970779,-0.0018806991,0.001414944,-0.0019313336,0.00052184955,0.0015188088,0.001720314,-0.001727872,0.0031586261,-0.00015200801,0.00054534414,-0.0011584843,0.0027166181,-0.00023417408,-3.0313347e-05,-0.0031164505,-0.00044534123,0.0017959804,0.0006921707,-0.0021202818
SYF2,-0.0020144053,0.008853676,0.0008062142,0.006976131,0.008283409,-0.0032263314,0.008820907,0.006897149,-0.0024234657,0.0009086915,-0.0018605281,0.009613726,0.005600941,-0.0035737487,0.0023658683,0.0014352265,0.001721046,-0.0015763805,0.006202842,0.007236026,-0.003959867,0.0060071084,0.0024335294,0.0004766173,-0.0013208364,-0.0038171003,-0.0007826005,0.001025074,0.0064982865,-0.002434133,0.006795775,0.009685381,0.0048926207,-0.0022536642,-0.01390379,-0.007931253,0.0065412247,0.0028840033,0.008640764,0.006703647,0.0052572405,-0.0044132643,-0.00011202763,0.00085759023,-0.0011973432
RSRP1,-0.0028227917,0.0020380407,-0.0035273095,-0.0019515414,-0.005177251,0.00057462446,0.0025298158,0.0036414533,0.00027699623,-0.0014690965,-0.0007002172,0.0058352957,0.0036096144,-0.0046809865,-0.0075141266,0.003038605,-8.254903e-05,-0.0027175634,0.0028770051,-0.009331922,0.0055503384,0.0027225183,0.0019737657,3.0108293e-05,0.00056033686,0.0015909724,-0.004728141,-9.705516e-05,0.0016535205,-0.0045961277,-0.0020179977,0.0024333796,0.0073488336,0.0041971738,-0.0029304468,0.009016121,0.0083089275,-0.0035392395,-0.00020732245,0.0077649103,0.0011605856,0.0009057733,0.0016391634,-0.002927549,-0.00615531
MAN1C1,-0.0010722755,0.00055557943,0.00047136878,-0.002296721,-0.0012208461,-0.00053358503,0.0014148823,0.00017453374,-0.00043195582,-0.00045927122,0.0007300784,0.0019433988,-0.0015638525,-0.0003722882,-0.001455719,0.00029455067,-0.00031197025,-0.0013624555,-0.001558139,0.002661505,0.00048738398,0.0013263844,-0.002345898,0.0015379232,-0.0011837421,0.0015407001,9.659763e-05,3.4200453e-05,0.0021485186,-0.0006333993,-0.001135791,0.0006751545,0.00026061136,0.00016741247,0.001266661,0.00022959757,-0.0005625149,0.00035255178,0.001599684,0.0017768734,0.00014320799,-0.00075075397,-0.00030505215,0.0007443442,0.0005666428
PAQR7,-0.0007679126,-0.001528416,-0.0006596344,-0.0024419182,-0.0038631551,-0.00072579045,0.0016484269,0.0023916506,0.0011577916,-0.0009343055,-0.0035647277,-0.0047889706,-0.0033093716,0.004809581,0.0006245788,0.0013657776,-0.0018088474,0.00057911995,-0.0012714544,-0.0007850682,-0.0005096055,-0.0030691756,-0.001312636,6.105206e-05,0.0015683303,0.001910329,0.002429596,-0.0023462058,-0.0012076094,-0.0017358235,-0.00030276348,-0.0047407458,-0.0004192076,0.0009674416,0.0015716858,0.0028032358,0.0024033675,0.0037634822,-0.00037990627,-0.0027403347,-0.00072412845,-0.0020094917,0.00046976833,0.004082775,0.0012985237
STMN1,0.0108049065,0.01280201,-0.0045185857,0.006664003,0.009245901,0.008338169,0.0146071715,0.007117345,-0.0052270493,0.0055494024,0.0060500526,-0.027405022,0.0071280906,0.022095514,0.01973007,0.0096237445,0.0018097532,0.010148774,0.0052011427,0.014388847,-0.026258636,-0.014710355,-0.0033122336,-0.001210354,0.004087876,-0.003441466,0.0037258388,-0.022531625,0.0043546474,0.02842387,0.014943074,0.008792201,-0.0032661725,0.0019133206,-0.020940185,-0.021188993,-0.023881607,0.010744102,0.009325819,-0.035159856,-0.009674085,-0.009530706,0.0050082835,0.0050354544,0.0096349055
EXTL1,-0.0013863479,-0.0021470012,-0.0028875708,0.0025559084,0.0024187248,-0.00035200227,-0.0032518287,-0.001930517,-5.1407027e-05,-0.0016526384,0.00016609223,-0.00077702117,-0.0052584247,1.3908963e-05,-0.0010121914,0.0007685859,-0.0048694597,0.0013347799,-0.0033825596,0.002840875,0.0020117185,0.00084620086,0.0027695564,0.0016065554,0.0030682867,-0.0002753921,-0.0019375597,0.0040824497,-0.0024735916,0.003383178,-0.003476179,-0.00047842824,-0.001886699,0.0037777044,-0.0011465492,0.0016766593,-0.0013109822,0.0007240917,-0.006785726,0.0049261805,-0.007036724,-0.0028123492,-0.00042178325,-0.003386527,-0.0022052713
TRIM63,-0.0011163802,0.00050762045,0.0033126087,-0.00029233197,0.0034087044,0.0038192037,0.00416072,-0.0014910982,0.00092006,-0.0020623617,0.001167151,0.00035175073,-0.0003026459,0.0024682954,-0.00094479433,0.00031617048,-0.003464772,0.00078069104,-0.003939109,0.0011740912,0.0018614358,0.00091792236,0.00065271894,0.002011296,0.0017270892,-0.0025834066,-0.002095877,0.0027941624,-0.0012417535,0.0024847884,-0.0028658921,0.0010181564,0.0012229481,-0.0020414977,-0.004272506,-0.001138431,-0.0006125614,-0.0012578262,0.0032180096,0.001217477,-0.002999143,-0.0046185097,0.0059151757,0.0010077584,-0.002319435
SH3BGRL3,-0.005307648,-0.012538358,0.015437431,-0.014082662,-0.011031772,-0.011350441,0.022900911,-0.01028478,0.0025884996,0.0018459002,0.0040385816,0.025929244,0.014138472,-0.0021159686,-0.011906383,-0.012690084,-0.0023888838,0.0029021052,-0.017646857,0.0002222692,0.008013498,0.014470282,-0.010053204,-0.0068839355,-0.011656348,-0.012137816,-0.0039041482,0.0025089276,0.010734753,0.006261938,-0.0021426687,0.006276333,0.008824129,-0.01297,-0.008103314,-0.009857859,0.022344688,-0.01992757,0.028488223,0.02344377,-0.006657513,-0.020534987,0.031175317,-0.0070966906,-0.021130754
CD52,-0.004409694,-0.007838668,0.0063763745,0.002841008,-0.0020890844,-0.0056131193,0.008626824,0.0025217882,-0.0012895032,0.0018654425,-0.009386817,0.019057278,-0.0044946373,-0.019532688,-0.016649125,-0.0066765384,0.01175113,-0.002640591,-0.0024986367,-0.0052255564,0.014066144,0.02521123,-0.0021471288,-0.007505154,-0.0072772787,-0.0084780175,0.012150552,0.0012837081,-0.010352405,-0.00210121,-0.011837856,9.587103e-05,0.008159254,-0.0118064685,-0.011007194,-0.007938769,0.028922874,-0.010860534,0.013113693,0.036679886,-0.017405344,-0.022328274,0.016079625,0.0034115196,-0.017371062
