gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44
HES2,-0.002674461,-0.00094041956,-0.0037008396,0.0055490276,0.0050005293,-0.00032912486,-0.0120053915,-0.0038517306,-0.00366923,-0.000715165,0.0010629747,0.00050614134,0.002039904,6.73662e-05,0.001629289,0.001642995,0.0001888103,0.005959823,-0.0013213672,-0.0014683858,-0.0010603485,0.0017367932,0.0034996583,0.0020316904,-0.00084686646,8.076132e-05,-0.00025718112,-0.0015957765,0.0011068154,0.0003238839,-0.002658391,0.0020807893,-0.0009225503,0.0010638109,-0.0015528038,-0.0010558277,-0.0029152303,0.0026543539,-0.00038958844,-0.0019854035,0.00125796,0.00054800307,-0.0006240042,0.0015068817,-0.0010386949
ESPN,-0.005395678,-0.0001424451,0.00048678395,0.005633749,-0.004807171,-0.0045292997,0.001325283,-0.010090501,0.0005616822,0.0010607159,0.004805248,-0.0008439035,-0.0027305123,-0.0025699544,0.0020647603,0.0018013943,-8.91423e-05,0.0048870267,-0.0007286205,-0.003028345,-0.003857725,-0.001350743,-2.1523327e-05,0.0014514499,-0.0023932646,0.00029272813,0.00062612037,-0.0018158822,0.0030917719,0.0029982,0.0010965128,0.0032414927,-0.0027156638,0.002204629,-0.0032397204,0.0014915019,-0.0022984308,0.0018095393,-0.00014784427,-0.0032745393,-0.00092201086,0.0012952526,-0.0021552674,-0.003712819,-0.00176699
TNFRSF9,-0.011814397,-0.0074982643,-0.010599612,0.016332325,-0.0015819037,0.003386374,-0.002086892,-0.0146176,-0.01112515,-7.710904e-06,0.0044724783,-0.010635212,-0.0039171977,0.021266038,0.021209849,0.0013878862,0.003845941,-0.00048230012,-0.029897485,-0.0015705954,-0.0006246905,0.05580675,0.0042093857,0.025357317,0.0034382225,0.0012395838,-0.031217128,-0.021270838,-0.008635736,-0.008768334,-0.007030443,0.001022379,-6.514614e-05,-0.004108239,0.008220189,-0.016201757,0.027747156,-0.00827894,0.0017365781,0.03733492,0.01932036,0.02399125,0.00084248546,-0.0013449913,0.0075246827
ENO1,0.06943491,-0.13293524,-0.028147938,-0.03683451,0.003496672,-0.112035066,0.008516857,0.084819354,-0.06585807,-0.02476687,0.005631182,-0.0027753748,0.03858428,-0.023441214,-0.01970824,0.036325052,-0.00958543,0.005500565,0.017355885,-0.01894534,-0.0013316347,-0.0033275557,-0.027100999,-0.00077331066,0.0051680272,0.015228474,0.00070775737,-0.0068099247,0.02136089,-0.0017182084,-0.018330554,0.017651716,0.012590839,-0.013697729,0.0206745,-0.007133992,-0.005842692,0.042538993,-0.009450567,-0.007305945,-0.0014731073,-0.010904733,-0.006164506,0.022445558,0.01201109
GPR157,0.00036145328,-0.003881498,0.0012480043,0.00058099686,0.0021534688,-0.0034681028,0.0008459334,-0.00055268797,-0.0025232947,0.0004711717,0.00408088,-0.0018525006,-0.004450778,0.0008664014,-0.0018015011,-0.002727302,0.0047584083,-0.0027124805,-0.0008231062,0.00085686153,-0.0008187676,-0.0013210126,-0.0033699037,0.0017763673,-0.0015478651,-0.00037377965,0.0010058382,0.0023456903,0.00041751354,0.00030048905,0.005707023,-0.0031400085,-8.09076e-05,8.3997846e-05,0.0035292977,-0.0006627813,0.0021018165,-0.0044778218,-0.0032285252,0.00019336419,0.0023463233,0.00018680809,-0.0038939135,-0.0035298273,0.0017430453
H6PD,-0.0026607767,0.0019966706,0.00047519818,-0.0006437776,0.006357936,0.0077791135,0.0016596786,0.004181856,0.0008508055,-0.0019540808,-0.01016171,0.0012050819,-0.004131905,-0.0007739715,0.008862642,-0.0019946485,-0.0083930725,-0.00067657547,-0.006453972,0.0047267466,-0.00022372906,-0.0027676858,0.015335912,-0.003021348,0.0017410829,-0.0060096914,-0.0018715649,0.006245022,-0.0068250895,0.0009731464,-0.0009835792,-0.0016313209,-0.0028346041,0.0069995443,-0.0057848874,0.0009453358,-0.003627783,0.004011263,0.0020725655,-0.0024943775,-0.011871691,0.004527056,0.0043895016,0.0016858408,-0.0065265116
PGD,-0.00053866825,-0.016002858,-0.0026011649,0.00466219,0.010689269,-0.014780251,-0.0023204356,-0.008206081,-0.0036731618,0.00097250554,0.0004786657,0.00656852,0.01460929,-0.00851033,0.0016347369,-0.004218879,0.006250353,0.0066008563,-0.00179886,-0.0036844586,-0.0056627234,-0.0014742272,-0.009071445,0.0045401882,-0.0004366055,0.0065762056,0.0022266384,-0.004940164,-0.005004905,0.0025964302,-0.0069034267,-0.001427022,0.003933636,-0.008736525,0.0053534936,0.002257136,0.0068963487,0.010791814,-0.00015183033,-0.00070324505,0.0036201796,-0.0044056135,0.0060452744,-0.0020874173,0.0015372677
MASP2,0.0028951792,-0.00077879993,-0.00021609472,6.835428e-05,-0.00069158344,0.0056627938,0.0005437007,0.0024122763,-0.0010699176,0.00025789737,-0.0009578459,-0.00014283895,0.00028926152,0.00024631177,-0.0021124226,0.0016841184,-0.0012360492,-0.00071627175,0.00067768217,-0.0008055519,0.00022510209,0.0012784863,-0.00027256907,-0.00054317,-0.00012276178,9.502151e-06,0.00018053009,-4.1289193e-05,-0.00074863643,-0.00048538594,-0.0017077138,-0.00041435656,0.0009662113,-0.00042085903,-0.0008198667,-0.0001388865,0.0003359514,-0.0006437347,0.00051767763,0.000917412,0.0003376712,-0.00036520272,0.00093348994,-0.00020665629,-0.000333681
SRM,0.05064678,-0.014689056,0.019864209,-0.02108023,0.018786885,-0.022475032,0.0072488654,0.0336748,-0.0020641186,-0.0067489976,0.009987913,-0.005920012,0.017574375,-0.004461897,-0.022600431,0.027160954,-0.008676226,-0.012227797,0.027257025,-0.02104463,-0.0029488092,0.0072642486,-0.025655832,-0.010977849,-0.006444307,0.013415774,-0.0005993572,-0.004754792,0.02398425,-0.0054041455,-0.01695982,0.014838719,0.0038670972,-0.018737804,-0.0077922945,-0.012648,0.0048910696,0.007874665,0.0074446867,0.001500911,0.0006237708,0.005570193,-0.0039538136,0.0066258754,0.0064097373
DRAXIN,0.001579569,-0.004420167,-0.005558099,-0.0025335096,-0.005570265,-0.0049066558,-0.0030839716,-0.0011621198,-0.007453201,-0.0015794148,-0.0025666277,0.0008638523,0.0022015136,0.00014380163,0.00072333054,0.0012252639,-0.0023302725,-0.0021831617,0.0008170714,6.910734e-06,-0.0005718743,0.0003977961,-0.00022392948,-0.0019569125,-0.00022574082,0.0009130582,0.0017373267,6.7418805e-05,7.367175e-05,0.0007557961,0.00058981037,0.0010008716,-0.0005444369,0.00022801716,0.0007095185,0.001017753,0.00019575715,0.0011823272,0.001085008,-0.0013447147,-0.001063762,0.0013625174,0.0002807092,0.003267122,0.0004176288
MTHFR,-0.0055757337,0.008301222,0.0050117224,0.0010117342,0.0069198385,0.0004238156,0.002964857,-0.011805941,0.010661275,0.00560753,-0.0065057273,0.008059951,-0.005183746,0.0090945205,-0.0015375832,-0.00041175736,0.0032839426,-0.0005886984,-0.00025677646,-0.0025621187,-0.009354709,0.0017192153,0.005199746,0.0013524637,0.0037335388,-0.0006244199,0.00096360146,0.0011787206,-0.0034242272,0.0014188027,-0.0013811782,-0.0027864815,0.0020599496,0.005601604,-0.0023097477,0.0013737462,-0.0022043006,-0.002985015,0.0023500405,-0.00042817378,0.005225085,0.004108235,-0.005086599,-0.005366202,-0.0057110963
PDPN,-0.0006691907,0.0069773872,0.0022083672,0.0018069344,-0.0047704056,0.0062701306,0.0029792984,-0.0015466235,0.0024712088,0.0006658412,0.0010745908,-0.0011249994,-0.0052275145,0.0008670564,0.0050942227,-0.00059731636,0.0016013117,0.0020420307,0.0003650623,0.0003088673,-0.0007514776,-0.0007044128,0.0013959797,0.0009836374,-0.001097947,-0.0004030954,-0.00125836,0.00047985592,0.0010601209,-0.0004196248,0.0015956677,-0.00089237123,0.00087151426,0.0007525975,-0.0009384537,0.00043867418,0.0012925651,-0.0012977289,-0.0003701432,0.0016602253,0.00042616262,0.0014668928,0.001012611,-0.0013165775,-0.00040626706
CELA2A,-0.002687728,0.006509719,0.0026557539,-0.000107401516,0.006708876,-0.0017337184,-0.007144209,-0.006199872,0.00019128714,-0.0040534735,-0.013043144,0.011167088,0.007835552,0.012695515,-0.008867524,-0.008068635,-0.014253051,0.012966872,-0.0051446278,-0.002296024,-0.01396901,0.00881449,0.008602625,0.0013426106,0.0020316716,0.0027623633,0.0106828865,-0.005506855,0.0008263911,-0.0020337088,-0.01033947,0.001955782,-0.006286175,0.002312242,-0.0074902126,0.014510905,-0.014083751,-0.0031382956,-0.0046493416,-0.0040481496,0.0023110555,-0.0022933548,0.00095923257,-0.00073136186,-0.0049933027
CELA2B,-0.0011934517,-0.0021425465,-0.00159986,-0.0028395036,-0.00069712655,-0.00086294924,1.95797e-06,0.004483644,-0.0012143295,-0.0005249239,0.0014571622,0.0003774638,0.002255588,0.00089833076,-0.0022543848,-0.00063180586,-0.00053059316,-0.0016126877,0.0005767149,0.00043489304,0.0010584925,0.00028532452,-0.002011818,-0.00010433329,0.00019835628,0.00039216183,0.00067867275,-0.00073122355,-0.0012051869,0.0007802667,-0.0009431332,0.00053793547,-0.0012430153,-0.0017173684,0.0003270577,-0.00032892314,-0.00043821105,-0.00048600056,0.00042283852,-0.00084730587,0.00039780574,-0.00070060935,-2.7506385e-05,-0.00043517782,0.00033809358
PLA2G2C,-0.00559036,0.0063633183,-0.0073798667,0.0038516377,-0.0015466237,-0.005748428,-0.0097242445,-0.008143809,-0.0033843082,0.0032440573,-0.007065248,0.002698527,0.00039821182,-0.014652902,0.00036312587,-0.009308255,0.0023312096,0.0045451676,-0.00075846707,0.0041351826,1.4169817e-05,0.0034236026,0.005354809,0.0031397257,-0.003135044,0.0017267499,-0.002367009,0.002451402,0.003002828,-0.0013113202,0.0012504313,-0.002353339,5.9173948e-05,-0.00578745,0.0030928543,-0.0007234575,0.0012066519,0.0074615264,8.053259e-05,-0.0017455703,-0.004562862,0.0020800033,0.0004158192,0.006446277,-0.001639477
HP1BP3,0.0004867074,0.0021220827,0.008888538,0.009230581,0.014645384,-0.0062117837,0.0023285598,-0.013622493,0.008209518,0.001048879,0.004360845,0.0033270079,0.0055010114,0.006211286,-0.0059567257,-0.0011819806,-0.00035693732,0.00448153,-0.003859142,-0.004927522,0.0012477838,0.0066488525,-0.0068683736,0.0018258516,-0.0028536748,0.010566913,0.0013829949,-0.0042869383,0.0028606423,0.0010972461,-0.0021453116,-0.006666272,0.0031842433,5.1293595e-05,0.0044085225,0.00015749234,-0.0067194942,0.0058167144,-0.0073024062,-0.005271831,-0.0053153397,-0.0044248197,0.0025851014,-0.0045531103,0.0068802633
CDC42,0.0036465891,-0.00496057,-0.009765392,0.00053141784,-0.006004831,-0.005151442,-0.00071312045,0.0039977,-0.010637681,-0.00012081612,-0.0027438053,-0.010962375,-0.0030877348,-0.008637091,0.0031095946,-0.00095987966,-0.003475125,-0.0023047796,-0.002847403,0.0023809057,-0.000242931,-0.0003224443,-0.0007098508,-0.00056922575,-0.0026050864,0.0053939214,-0.0035905305,0.0066586956,1.9465942e-05,-0.0038850857,-0.0039259163,0.0028028816,0.0020056844,-0.0034220088,-0.0021610714,0.0015934558,0.0081602195,0.006372615,-0.0034468337,0.008707896,-0.0028707127,0.0013060784,-0.0023015528,-0.00233542,0.0027790358
ZNF436-AS1,-0.0061786473,0.006347094,-0.005126581,0.00018065219,0.0041847774,0.002094435,0.00229103,-0.0012566706,0.0067879194,0.004423127,0.004983434,0.0008344091,-0.0062428946,0.008206169,0.007382023,-0.00830801,-0.00816008,0.0024905505,-0.00041865977,0.0009082278,0.006090108,-0.0016264903,-0.003778007,-0.004104177,-0.0032160475,-0.004380733,0.0048552956,0.0022791333,-0.0059470255,0.0054400954,0.0011665627,-0.006493974,0.0040877727,0.0038398923,-0.0011896485,-0.0023244917,0.0024941533,-0.0062766024,-0.0019172364,0.0013374527,-0.01774199,-0.0014032645,0.011123653,0.006667296,0.0009530957
ID3,-0.025505712,0.05910705,-0.04895868,0.018577205,0.0014233275,-0.043034814,0.0333047,0.023165362,0.052946668,0.03896029,-0.03360726,0.009966175,-0.033618275,-0.031330507,0.014671392,-0.009967005,0.022560367,0.012423132,-0.0049488815,-0.0016027072,-0.0030280494,0.011068569,0.03861995,-0.00066372077,-0.009793283,-0.0044194465,0.001643059,0.014324425,0.002208723,-0.0051393947,0.0025821994,0.010981753,-0.015994608,0.01513417,-0.025243144,0.0020386288,0.00300075,0.020464102,-0.012632101,0.0029507496,-0.022572923,0.0012360081,-0.019590072,-0.012752803,-0.0103861075
HMGCL,-0.0051690238,-0.008705371,-0.010616463,0.00096847775,-0.0025338195,-0.0009922909,0.00182545,-0.00054365187,-0.008256425,0.0017037715,0.00181166,0.0067166965,0.0043678577,-0.0036437218,-0.016078198,0.0048333737,0.0068304446,-0.0022602428,0.003519303,-0.002444927,-0.001728985,0.0035680882,0.0036655113,-0.0016769648,0.0055601518,-0.0030960988,-0.005629614,0.0075248512,-0.010315901,-0.0012478343,0.0020875803,0.0035585484,-0.0008132747,0.011222279,0.006707026,0.0031006732,-0.010923108,0.0047082705,0.0014903989,0.006033991,-0.011414636,-0.010037087,0.0040241256,-0.010638354,-0.0045051607
FUCA1,-0.0025761477,-0.0036763246,-0.0029416366,-0.0005928238,0.0020689622,-0.004052529,0.0019623297,0.00018923946,0.00021292089,-0.005867105,-0.0060119927,0.0045142146,0.0009509585,-0.0050154165,-0.0013952443,-0.0043314397,0.0054814164,-0.0034270466,0.0027770298,0.0011297646,0.00065501,0.001728719,-0.0030642955,-0.00472948,-0.00027264352,-0.0020410707,-0.002870772,0.0022776695,-0.009089035,0.0029200152,0.0028087297,0.008352608,-0.001695185,0.010569921,-0.0034398488,0.0022656354,-0.004918809,0.014281228,-0.0038921915,0.002815473,-0.0061250455,-0.0043008113,0.009293029,-0.0028613943,0.008782859
CNR2,-0.004218244,0.0013874569,0.001397382,-0.00081516535,-0.008093721,-0.004688798,0.0025270262,0.0009697206,-0.0031819236,-0.0036494262,-3.84838e-05,0.002066319,-0.0053453674,-0.0031222112,0.006160032,-0.0027434449,0.0024143832,-0.003757597,0.0015234329,0.010390888,0.008544084,-0.011462737,0.0007186825,0.0075783124,-0.0033491189,-0.00085732917,-0.0019189514,-0.0049267346,0.0033692678,0.007150253,0.028112704,0.0014956163,-2.846066e-05,0.00617702,0.021339841,-0.0022896873,-0.0012460626,0.0007036154,-8.017541e-05,-0.0065692468,-0.0020183066,0.0018364396,-0.0052468376,1.0888029e-05,-0.0011140851
SYF2,-0.009671675,-0.02349059,-0.028048212,0.0018441505,-0.0077255247,-0.010688271,-0.0068822517,0.0013239932,-0.01739264,0.0004251076,0.00017402376,0.0020676057,0.010864583,-0.0043331273,0.008435147,-0.0022106897,0.001250208,0.014038774,-0.0070180558,0.004227169,0.0074220216,-0.0048857727,0.005637741,0.0030225806,0.0018757916,0.001229155,-0.0019618985,0.00016544064,-0.008727115,-0.0022254547,0.0041249623,0.0016779416,0.0027443438,-0.0006312377,0.0105462205,0.0005381643,-0.0100508435,0.011634652,0.0009083478,-0.006254664,-0.011300246,0.00057057705,0.0031674567,0.009276932,-0.0015249648
RSRP1,-0.009671297,0.0011678103,0.001466027,0.002781488,-8.994563e-05,0.0093959225,0.001015284,0.0005312478,0.0027425596,0.006232031,0.0012999774,0.0004909723,-0.0034219967,8.022978e-05,0.0034630408,-0.009760819,-0.000591963,0.0019407158,-0.0071854815,0.0022471247,-0.0034850847,-0.0012843427,0.0014961355,0.0022194032,0.0025508904,-0.0017869405,0.009812534,0.0038274524,-0.00462153,-0.0049695717,0.0031267235,0.00911025,0.0029492034,0.007397095,-0.0076763164,0.010126654,0.0070963977,-0.0041228654,0.002176963,-0.006259984,0.0055932235,0.004123886,-0.000703839,0.0035041226,-0.002553923
MAN1C1,-0.0035163714,0.002379328,0.0016050782,0.000397267,-0.00034692846,0.00093490304,-0.003122158,-0.001746698,0.0008045923,0.0023011356,0.0029412,-0.0032138175,-0.0044905315,0.0013155404,-0.0032577913,-0.00013761023,0.0023081694,0.0020502706,0.0015324091,-0.00037165987,0.0025134115,-0.0017009106,0.0006581726,-0.00016207951,-0.0005682294,0.00018481154,-0.0008080193,0.00034475536,0.0013187375,0.00058131234,0.002234492,0.0008152223,0.00395721,0.0019138034,-0.00021539706,-0.0010604811,-0.0007609925,-0.0020781534,-0.0009692269,0.002846231,0.0050791013,-0.0020973794,-0.001257596,-0.001430045,-0.00011105328
PAQR7,-0.0047573308,0.007616227,-0.0007632035,0.004386371,-0.0016473858,0.0020821746,-0.00013306718,-0.004377002,0.0003017944,0.00045970213,0.007902989,0.00090313604,0.0054762284,-0.0046265526,-0.0010782875,-0.0029595078,0.005803221,-0.002473249,0.0021115167,0.0058608204,-0.0047293343,-0.00075762696,-0.0030616776,0.003066726,0.00044108837,-1.3555457e-05,-0.0019474752,0.0036787693,0.00088095805,-0.0023275153,0.002476664,-0.0050606187,0.0013569098,-0.0023194433,0.002762019,0.00042460457,0.0031927126,-0.0032395103,-0.0028009284,-0.0012903218,0.0011391809,-0.0061918404,-0.0060599884,-0.0051533775,0.0005310115
STMN1,0.024119426,-0.035646547,-0.02046732,3.460724e-05,-0.015912613,-0.016777633,0.0006818013,0.013080707,-0.027703682,-0.016014123,0.006730857,-0.0075384886,0.019549629,-0.016407158,-0.011778341,0.014974271,-0.0027667203,0.008674568,0.005927014,0.0037785897,-0.0048300563,-0.006572655,-0.0057800286,-0.003963181,0.00054181827,0.008069857,-0.0013992207,0.0012805422,0.017288398,0.002717953,-0.013727079,0.015448672,-0.005020384,-0.0009560953,0.0058440664,0.0021790485,-0.00093652995,0.021298815,-0.006001765,-0.0031773564,-0.00072188,-0.0074817347,-0.015287507,0.0022966485,0.0110417
EXTL1,0.0009315179,0.0008601078,-0.0035515905,0.002705477,0.004815973,0.007890237,-0.0013823026,0.00433031,-0.004562293,-0.00048451635,-0.002086645,0.001966713,0.0026965006,0.001847033,0.0006720705,0.0023247264,0.0017335445,0.0006402743,0.00090295245,-0.0022964098,-0.0005262501,0.0010169272,-0.0014944249,0.0010717802,0.0003245083,0.0021544124,-0.00064626907,-0.0007156759,0.00083931827,0.000582434,-0.0002870219,-0.00028104446,0.0010749741,0.0006052405,0.0018310741,0.00042984867,-4.6245583e-05,0.0018963485,-0.0018919325,-0.0013483636,-5.238668e-05,0.00014807985,0.001336503,0.0015625305,0.0014014896
TRIM63,-0.0036025275,0.00034079605,0.0034807508,-0.0001555946,0.0028710752,-0.00091596117,0.0014296154,0.0019022862,-0.0004211976,-0.009264214,0.0022508786,0.0061031017,-0.0056531606,0.010122777,0.0029284747,0.003193864,-0.00034654513,-0.0051028207,0.00331079,0.003617805,-0.0019158679,0.007508847,0.010797447,0.004002874,0.00033969502,-0.010504584,0.01381687,0.0053537614,0.005641281,-0.0025167258,0.0064570154,-0.013913204,-0.009256538,-0.011602937,0.0008603446,0.010209895,0.0074506095,0.01201618,-0.016546711,0.0034982658,0.012934047,-0.0064027854,0.007624344,-0.009501972,-0.00088504585
SH3BGRL3,-0.026222588,0.0146412775,-0.008579704,0.012251725,0.0057441243,-0.011216,-0.008873367,-0.03012628,0.009991005,0.008174705,-0.012679768,0.008069614,0.00018958024,0.00011527072,0.0013472026,-0.015908306,-0.003993017,0.012475945,-0.017409768,0.008823529,-0.001397356,-0.0031448533,0.019653702,0.0055508027,-0.00047189737,0.0014366021,-0.0016611941,-0.00472855,-0.0084220255,0.001223391,0.0060187485,0.0018128353,0.0006455398,-0.002227809,0.007990616,0.0047352905,-0.009985948,0.0061943955,-7.867103e-05,0.0005163929,-0.0019169181,0.0005246588,0.0064745173,0.0027033049,-0.0064596683
CD52,-0.023531632,0.005978706,-0.013227756,0.011404062,0.004416416,-0.002149068,-0.00522047,-0.023260554,-7.953216e-05,0.0126339,-0.009929827,0.00033083366,-0.0064171655,-0.009490353,-0.0049928594,-0.017266013,0.004206036,0.014814485,-0.006727976,0.0019266853,-0.010402805,0.0019707212,0.0025242032,0.001545702,0.0017129033,-0.0023338278,-0.0015815806,-0.011978595,-0.014296784,0.005211829,-0.0064210263,-0.008396856,0.003822309,0.004566252,0.0005423822,0.0046259877,0.0045566554,0.006172789,-0.005294419,0.005894242,0.015494563,-0.0110095255,0.004310825,-0.0010106532,-0.006001386
