gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44
TTC34,-0.00079658785,0.00020358115,0.0014172669,-0.0018719361,0.0019814745,-0.00014849719,0.0029596877,-0.003949498,-0.0013139005,-0.004065214,-0.0017007214,-0.0006931885,0.0008982517,0.0025641462,0.0021920088,-0.00414977,0.00018945974,0.0024674279,-0.009811932,0.0073948326,0.0022961204,0.0040202737,-0.007615804,-0.004575315,-0.00062533695,0.0015644975,-0.00027713532,0.0007436689,0.0032087732,-0.0044510295,0.0012114447,-0.0059498507,0.0034968224,0.003316118,0.0020327878,-0.008337316,0.0004922718,0.0075168745,0.0017986492,0.0002113275,-0.0066942,0.0018892785,-0.0049535125,-0.003635226,-0.00079165335
SMIM1,0.0049216365,0.0028277622,0.009182418,0.0062507954,0.0069532846,-0.012912624,0.00079081225,-0.0012350451,-0.0030453585,-0.005352195,0.0034914464,0.0006635054,0.0024169611,-0.0048515857,3.2194133e-05,0.0055518807,0.006305085,0.010451467,0.0042569796,0.0062946496,-0.013538349,0.010546863,-0.008360472,0.009763758,-0.007842485,0.005512667,0.0053395256,0.0018796925,-0.007238593,0.017306922,0.005768564,-0.00933055,0.0040644095,-0.0021479838,0.0044616745,0.008362754,-0.014507311,0.009895279,-0.0013957563,-0.0034879239,-0.0004940364,-0.010443563,-0.00057110545,0.0069768503,-0.014767205
CHD5,0.0004637849,-0.0006712294,0.0013992987,-0.00026725468,0.0014988923,0.0010137222,0.0012098874,-0.002989156,-0.0004051728,-0.0016652814,-0.0027150223,0.0012599528,1.3910262e-05,0.0025455041,-0.0012080931,-0.0028328188,-0.0018090305,0.0028546895,-0.007223752,0.006088764,-0.0012812999,0.0020103091,-0.006216572,-0.0043857405,0.0023184998,0.0012017421,0.00046427504,-0.0005372573,-0.0033731698,-0.0015566392,-0.00057107914,-0.0038578305,0.002048555,0.0022339951,0.0031191693,-0.007429664,0.0011943959,0.0040297396,0.0016181357,0.002591567,-0.0019138453,-0.002844111,-0.0046990756,-0.0028527589,-0.003053233
LINC00337,0.0029075309,0.0030566682,0.00024107631,0.00025305655,-0.0006209212,-0.0048500625,0.0017370775,0.0036485752,0.0029038987,0.003348308,0.00202611,0.0019766272,-0.0027409717,-0.006342393,-0.0017859684,0.008324227,0.0031118323,-0.00046949,0.001011533,-0.0050859624,-0.0017504991,0.00064547494,0.005975882,0.0026349234,0.0009767071,-0.0033264512,-0.0010927636,-0.0025288397,0.0024624027,-0.00084277126,0.0019050371,0.0057765837,-0.001735691,-0.0020354094,-0.0021196809,0.00298642,-0.0016714496,-0.0072593545,-0.011380836,-0.0017094687,0.0031939207,0.0021478892,0.0039759907,0.0042402945,-0.0009462535
HES2,-0.0035817039,-0.00077450735,0.0039454605,-0.0031796577,-0.0059255343,-0.0010632059,-8.881964e-05,0.0052322154,-0.0017812314,0.0030122858,0.0029038696,-0.008830554,0.0010550747,-0.0019701316,0.001344021,-0.005453612,-0.0052444763,-0.0049489285,-0.007231504,0.00036849309,-0.0038722309,-3.9137758e-05,0.0033582505,0.008945006,0.00409083,0.0034160072,0.0019502382,-0.0042055626,-0.004033005,-0.008221344,-0.005499406,0.00020690115,-0.00013856405,0.0014069537,-0.0047722273,-0.005929186,0.0009206492,0.0036368326,-0.0075042984,0.0008112269,-0.0006055664,0.0020506526,-0.0038122353,0.0058329166,-0.00048789437
ESPN,-0.0018545046,0.002526376,-0.0008799047,0.0015637622,-0.0008436298,-0.0020965503,0.0009762995,0.0023636674,-0.00038511824,-0.00029088522,0.002319337,-0.0041932594,0.0032447441,-0.00046731453,0.0040322375,0.005633663,0.0069864346,0.004282334,0.019666025,0.0033415267,-0.0017278913,0.002103527,0.004844069,-0.0011812615,0.026172567,0.0079211965,-0.0012988452,0.011904576,0.006249566,0.0021601452,-0.00092839665,0.0039549223,0.007780846,0.0070651495,-0.006258241,-0.002421325,0.00049815257,-0.0011639477,-0.005792286,-0.002878593,0.000600439,0.0028690547,-4.4696695e-05,-0.0064198207,-0.0028856448
TNFRSF9,-0.0042793523,0.0051605483,-0.008930996,0.003501158,-0.001032857,-0.0029908058,0.0022696615,0.0016066115,-0.00549394,0.033780668,-0.037121966,0.015450759,-0.016575705,-0.03213722,0.009276805,-0.0024003244,0.016793894,0.00033261106,-0.0024919142,-0.0019699691,0.0064929314,-0.00034200976,0.003555194,-0.010969725,-0.0014666815,-0.002623801,-0.007821869,0.0057273856,0.020603616,0.0041374187,-0.0028812122,0.019190297,0.00451344,-0.0043028523,-0.0016750996,0.011063458,0.0027209027,-0.00071678136,-0.01174612,0.0011743684,0.006472936,0.0037315306,-0.004693657,0.006147466,0.00062240445
ENO1,-0.039734293,-0.026161103,-0.026056815,-0.033752177,-0.04970176,0.030659886,-0.0412611,0.021179665,0.02519718,-0.0084816255,-0.010226273,-0.008378353,-0.010266333,0.009796313,-0.013068581,0.01715438,-0.013176229,-0.019972613,-0.020690408,-0.035208732,0.018918665,-0.034905583,0.011778408,0.010965619,0.028189918,-0.0057779034,-0.0025192243,-0.022559907,0.020200249,-0.0820836,-0.027507331,0.030480493,-0.03633847,0.022266077,-0.02250125,-0.013655721,0.016103353,-0.027549421,8.4596344e-05,-0.016986027,0.021464923,0.014943553,0.00035717784,-0.033257607,0.111818984
GPR157,0.0012722398,0.0015408796,0.0011333646,-0.0030527366,0.00040749562,0.00019278203,-0.0011877809,0.0013542516,0.0022889543,-5.3694537e-05,0.0010210563,-0.00069498667,0.0019616284,0.006546134,-0.0007662809,-0.00085964677,0.0013480444,0.0004177777,-0.0015818856,-0.001176111,0.0029686547,0.0033033828,-0.0031287097,0.00068725186,0.00023960433,-0.00092718715,-0.0025856034,0.0004455189,-0.0031457092,-0.0009734268,-0.0006676624,-0.0007518547,-0.0030197734,0.0028398428,0.00014500729,0.0027897283,-0.002746034,0.00093829463,-0.0018077027,9.927308e-05,-0.0010384134,0.001626366,-0.0029779042,-0.000566191,0.005053235
H6PD,-0.0017204836,0.0024957166,0.0016857478,0.0068165795,-0.00032214975,-0.0011999537,-2.9177925e-05,-0.0007905734,-0.0018357405,0.000457351,0.0004534035,0.0009497936,0.005722455,0.0011143774,0.0044423672,-0.0055385553,-0.0005263761,0.0012293687,0.00829012,0.0015548171,0.0049276394,-0.0035745918,0.003728262,0.0077427314,0.0059262114,9.930452e-05,0.0034841343,0.0069840793,-0.0014858514,0.008034127,0.0022501391,-0.0052383924,0.0075667095,-0.0032494839,-0.004961006,0.0017275102,0.0004291971,0.0063653244,0.0030772279,0.0056483587,-0.006397436,-0.004108343,0.0007475899,0.0025024852,-0.0019115894
PIK3CD-AS1,-0.0008254799,-0.002429151,0.0020428475,0.001730737,-0.0002307815,-0.00020107414,-0.00078189344,-0.0010760691,0.00091335137,-0.0005615489,-0.00022420788,0.0062111854,-0.0018680373,0.0020058288,-0.009611107,-0.0050221453,-0.0022928235,-0.0008129611,-0.0007404942,0.0031969736,-0.0008715913,0.0019087195,0.0009533963,0.00061883207,-0.0034243616,-0.00019214032,-0.002461793,0.0016644454,0.0046842997,3.8167593e-05,0.0016732177,-0.0040809955,0.008891212,0.006692311,0.00407175,-0.0057906965,0.00063353474,-0.0032165498,0.0019994618,0.0047310963,0.003936281,0.007168017,-0.0037702902,0.0020769136,-0.0012660134
PGD,-0.004803732,-0.0017355739,-0.008921544,-0.0023600534,0.0044417335,0.010921348,0.0037403365,0.001976424,-0.004989661,-0.003419662,-0.0049909507,-0.0052399472,0.0022172509,0.015100653,-0.0051612267,0.005468097,0.00012238418,-0.0061,0.0017550767,0.0010073687,0.00819106,-0.010389351,0.011720493,-0.007853632,0.006607632,-0.0100968,0.0016374851,-0.01210964,0.004057316,0.00567742,0.009022167,0.0069119977,0.025791641,0.00080990745,-0.0038682756,-0.009569795,0.009971149,-0.007519296,0.015528285,0.029786237,0.008730736,-0.001187218,-0.0118126245,-0.00018205542,0.0029140906
MASP2,-0.0010773002,0.00014484592,-0.0008217158,0.0008021283,0.0015651722,0.003094249,-0.002283019,-4.3480537e-05,-0.0017265159,0.00026130507,-0.0032278134,-0.0022395065,0.0040802867,0.0066061504,-0.0013921374,-0.0019393963,-0.0039449786,0.0016180802,0.0001223263,0.0015025415,0.005493175,0.0011075778,-0.005469363,0.00017114995,-0.0012543831,0.0003760621,-0.0022928072,0.0004982903,-0.0043840325,-0.0015035993,-0.00016955395,-0.00048381422,-0.0019761175,0.005124009,-0.0035723844,-0.0011802267,-0.0035288893,0.004587492,0.0033997227,0.0006463499,-0.00018497168,-0.0013127676,-0.002586131,-0.0020805928,-0.00030963655
SRM,0.010235398,-0.023467775,0.008988183,-0.015589874,-0.013135726,-0.00023283163,-0.028341897,0.0119158095,0.031594124,-0.018095814,0.002666555,-0.0017877937,-0.012387773,0.00065669545,-0.024952227,0.028427323,-0.02936302,-0.0020108873,-0.00853721,-0.014873221,-0.0016044969,-0.0149030015,0.0019066184,0.0228298,0.01606622,-0.0063877515,0.001262114,-0.0006012301,0.0033239783,-0.02573234,-0.018220618,0.0069047706,-0.035784766,0.013141323,-0.0036958167,0.0015960592,0.008430686,-0.019437345,-0.014542294,-0.034442965,0.02918532,-0.009410247,-0.0059280256,-0.0011588427,0.053644933
DRAXIN,0.00097358663,0.00073113956,-0.0003947655,-0.0011169884,0.0014603898,0.0019638636,-0.00033381334,-0.00011765535,0.0016117854,0.0009753064,-0.0016175506,0.0014987282,0.0028061452,0.0035812077,-0.0022952475,-0.0006771203,-0.0012852214,-0.00013091351,0.002155763,-0.002096587,0.0034216004,0.0015071058,-0.0016543801,-9.967723e-05,0.002796972,-0.0015187184,-0.005989878,-0.002688616,-0.0035386991,-0.001924229,0.0016952489,0.0012936088,-0.00091666944,0.0025287482,-0.00033036032,0.0009858202,-0.0036758932,0.0017819657,0.0018427988,0.00060981285,0.00054714165,0.0015132094,-0.0015780003,-0.0005813656,0.0017814571
MTHFR,0.0043749325,0.0037091274,0.0012844387,0.00035520687,0.010129099,-0.0039005883,0.0039921063,-0.003744864,-0.0042210505,-0.0030903483,0.0013036851,-0.0005041316,0.0013113891,-0.003808774,-0.00027583895,-0.0015479283,0.0043257494,0.0042118547,0.0050798925,0.0048271744,-0.001795679,0.0043960894,-0.001554877,-0.0018949971,-0.0028114708,-0.0023275686,0.00065415684,0.00532712,0.0007972008,0.008749249,0.0056146896,-0.008219344,0.003422551,-0.006505635,0.006245889,0.0061293133,-0.0044683875,0.010379964,0.0022882286,0.0005635231,0.001294403,-0.0021810802,9.7449534e-05,0.007224997,-0.014595414
PDPN,0.0008481869,0.0021417968,0.00020865777,-0.00016702752,0.0010877273,-9.800443e-05,-7.168172e-05,-0.0011855557,0.00041760257,0.0011423812,-0.0023714148,-0.00070723705,0.0045345295,0.0044822395,-0.0010512369,-0.0029069833,2.7094417e-05,-0.000388098,0.00058842317,0.00014741461,0.0058192485,0.0008880757,-0.0030194914,0.0028635045,-0.0007518729,0.0012042548,-0.0040449817,0.000232819,-0.004173935,-0.00026434602,0.000295093,-0.0018131309,-0.0018465052,0.004881617,0.00032756914,0.00028346918,-0.0010361762,0.00602825,0.00036023452,-0.00051568804,-0.00080582127,0.0025994405,-0.003447394,-0.003543091,-0.0033524362
CELA2A,-9.9279656e-05,0.00093399436,0.0003705716,0.00085989025,-0.00073950324,9.312649e-05,-0.0017473339,7.5151605e-05,0.0015959725,0.000157085,0.0034636522,-0.0019996986,0.006966499,6.337853e-05,0.0047612176,-0.00794363,0.0022895653,-0.0072760116,0.00056211156,-0.00049553654,0.0076703522,-0.001590114,0.0030205033,0.005631361,-0.0036159656,0.00401788,0.0075032357,0.00615339,0.0016353208,-0.0048304833,0.0042004744,-0.0031712018,0.0040918803,-0.0015136775,0.00047989318,-0.0036972566,-0.0007817124,0.0073453607,0.002224778,-0.0008064903,-0.008496624,-2.2936378e-05,0.0062835887,-0.00028813418,-0.0024917591
CELA2B,0.0008886261,-0.0012507866,-0.0051354463,-0.0008892653,0.0011594581,0.005266446,0.0009940282,-0.0028277058,-0.0006332614,-0.020840319,-0.015936937,0.019839698,-0.0022761442,0.011087729,0.027881008,0.0031923573,-0.0034215653,-0.0041500153,0.005999984,-0.010435595,-0.023432465,0.018863585,0.02708011,0.0048456206,-0.007695486,-0.010393312,-0.020946635,0.0041983128,0.03519924,0.0026447033,0.011890706,0.022752061,-0.014799767,-0.030899927,-0.007945808,0.0026671062,-0.031033795,-0.048185162,-0.010354794,-0.00068507093,0.040317155,0.0073086945,0.042044066,0.017620483,0.00045877328
TMEM82,-0.0006048914,-0.00019147659,0.00082042057,0.0041639633,-0.002125718,-0.0003475788,0.0015999055,0.003906814,-0.0005821903,-0.00093310676,-0.0009897467,-0.0032126328,-0.00132219,-0.0006096497,0.0012899163,0.009431979,0.0012804643,0.0064176703,0.024484502,0.0012136144,0.005938114,0.005597583,0.0053686225,0.0010264735,0.038248643,0.006780755,0.00039380652,0.019070994,0.005693012,-0.0014215676,-0.003550183,0.0037967705,0.0075733317,0.00640809,-0.0059135007,-0.0016322613,0.0010237626,-0.0004677086,-0.0032362652,-0.0010040683,-0.0025316025,0.003449022,-0.00022324013,-0.0009387769,-0.0067893765
PLA2G2D,0.00049530575,-0.00047306123,0.0011495022,0.0010436354,0.0027314103,0.0012498786,-0.0005139076,-0.0021161896,0.00020962102,-0.0005112582,-0.0046583503,-0.000757482,0.004313787,0.009103451,-0.0036817014,-0.0028477516,-0.00062974566,0.0006824796,-0.0006502688,0.0013391996,0.0046347347,0.0030781822,-0.006346772,0.002377109,0.0015792688,0.0012746105,-0.0012445316,-0.0008086744,-0.004006013,-0.00035517296,0.0009404518,-0.0012427896,-0.002436723,0.004412899,0.0010328882,-0.0024454843,-0.0019787594,0.008513731,0.0033859161,0.00063747965,-0.0005196656,0.0033469263,-0.0033382233,-0.0045615677,-0.00074131496
PLA2G2C,-0.003998336,-0.000953881,-0.0027799767,0.00083609397,-0.0010703965,0.00082626037,0.0019121415,0.002699431,-0.0038547232,-0.001858871,-0.0029118138,0.00052863563,0.00034375273,0.0066775116,0.000480458,0.00054697244,0.00082769874,-0.00056479994,-0.0063901865,0.0001739504,0.0039928625,0.0039586024,0.007189406,-0.0059830975,0.007490232,-0.01574666,-0.0018486826,-0.017421294,0.002111837,0.008066549,0.0058729784,0.0006010217,0.015266712,-0.0035098975,-0.006510019,-0.006408605,0.003171373,-0.0015206074,-0.0025131847,0.008076218,-0.007825026,-0.00596731,-0.012944823,0.0004717572,-0.0009411954
CDA,-0.00022915607,0.0008926664,-0.000131765,0.00070236495,-0.0001313575,0.0009771376,0.00019320057,0.00070742884,-0.002138592,-0.00043552963,0.001649812,0.00025256452,-0.0007748983,0.0019248821,0.0017859323,0.0026830574,0.0023627398,-0.0014329413,0.0060288906,-0.002627681,0.0028649995,-0.00059282815,0.0056898594,0.0040787603,-0.0018922167,-0.0007381313,0.00023449272,-0.0041355295,0.0022887369,0.006095605,-5.2359548e-05,0.0014723067,0.0013815288,-0.0009404846,-0.0025189132,0.004031902,0.0022710962,-0.0010746671,0.00051153253,0.0055304985,0.0014527654,-0.002996233,0.0004623485,0.0024369573,-0.000516496
HP1BP3,0.0081686955,0.0022104336,-0.0015799893,-0.00086815044,0.014005519,-0.0058793067,-0.0056507504,-0.0032217393,0.0011383734,-0.0042879083,0.0034448667,-0.0037276018,-0.0004456467,0.0018697755,-0.0007485332,0.0011207341,-0.0013807933,-0.0060610063,0.009781288,-0.0018320908,0.0006722001,-0.0061827307,-0.00040395165,-0.008662574,-0.0011069702,-0.007359233,-0.0016406061,0.0063585,0.005484035,0.004286305,0.008437614,-0.010131654,-0.002482029,-0.0060939468,0.0138370255,0.00177032,0.0044694515,-0.00015557223,0.0039176517,-0.0049935323,0.0007885017,-0.0101702735,0.00044668777,0.0077733463,-0.0074321493
CDC42,-0.003206778,-0.002062889,-0.0008353021,-0.0018774717,-0.0063924966,0.0015742868,-0.0007180036,0.0058443868,0.00075203914,0.00015981919,-0.0020241127,-0.0034244007,-0.0062467325,-0.005358521,-0.001814713,0.004396811,0.0049557807,0.0071093976,-0.0013297208,-0.0010486948,0.00069449533,-0.008169341,0.012559025,-0.004477207,0.00093635183,-0.0041921907,-0.0098986775,-0.0020908793,0.009262663,-0.009758119,-0.0044719735,-0.0016047636,-0.0022412725,-0.0039779935,-0.004801087,-0.0018487043,-0.0032144603,-0.00952554,0.0031438263,-0.0027202305,0.0024793288,0.0024414137,0.0018754516,0.004519288,0.008108533
C1QB,9.240642e-05,0.0026224046,-0.0020688404,0.0012361745,-0.0007644895,0.00012341191,0.0012619897,0.00088176044,0.0002768218,-0.00018881436,0.0008445078,-0.0011275074,0.0026854167,0.0014931639,-0.000109168555,-1.6765742e-05,0.0040839277,-0.00062504667,-0.0007295816,-0.0004721586,0.0015999152,-0.00060583855,-0.002391151,-0.0025170692,0.00012396886,-0.00013630258,-0.0009358566,8.951322e-05,-0.0019563087,0.0037450574,0.0008413721,0.0025660202,-0.0028968044,0.0039636553,-0.0024436049,-0.0015370285,-0.001912756,0.001429336,0.00015216637,0.00035860893,-0.00024856188,0.0036762333,-0.0010687653,-0.00079241075,-0.0008677014
ZNF436-AS1,-0.0030009134,0.0012053885,0.0023175888,0.005295369,0.0036713814,-0.0018972111,0.0074315555,-0.0021390987,-0.006451676,-0.0025936374,3.335778e-05,0.003690291,0.0024993909,-0.0043653455,-0.0031726814,-0.0033694522,0.0034287188,0.0032434934,-0.0023908038,0.0066156005,-0.005838929,0.007581039,-0.00451522,0.0026563809,-0.0043234196,0.0029183584,-0.0002880348,0.0016736282,0.0016304351,0.012420694,0.005830119,-0.007060511,0.010226252,-0.006712044,0.004883721,-0.00060893834,-0.005176987,0.0060264515,-0.0017013343,-0.0021120957,-0.006651662,0.008183421,0.0052506663,0.001515498,-0.011218777
ID3,-0.021877088,-0.02713416,-0.032028947,-0.01097087,0.015748737,9.326555e-05,0.012034513,-0.03322142,-0.025580991,-0.018289065,-0.012639328,0.020645998,-0.008882925,0.023669422,-0.018857675,-0.012024388,-0.031878922,-0.014334281,0.017217537,-0.015731808,0.029102296,-0.024791468,-0.0028618467,-0.03483522,0.011394859,-0.026166057,0.021135679,-0.026115151,0.049800634,-0.015715582,0.032739114,-0.00537872,0.025311274,-0.046660382,0.032125406,0.002203238,-0.001704963,0.022479666,-0.008469051,-0.017778778,-0.06396484,0.04109675,0.045253426,-0.040057525,-0.038989354
HMGCL,-0.0055535855,0.0048580593,-0.008102829,8.6677246e-05,-0.00017637786,0.0026355092,0.00020227332,-0.0034501625,-0.0054219337,-1.4189337e-05,-0.0054859356,-0.005996271,0.013194406,-0.0024856497,0.0077548684,-0.0033989062,0.0062350715,-0.001955937,-0.0006822489,-0.0014975178,0.009882133,-0.0002101763,-0.00015260481,-0.011763171,-0.0046493923,0.006078394,0.0020296546,0.001509852,0.008772405,-0.002214962,0.0051875194,-0.006885336,0.0066090114,-0.0036158713,0.0020806214,0.00058134337,-0.00087088346,0.010401296,-0.005150768,0.0062590633,0.0047438326,-0.0030587618,0.0037624065,-0.008138685,-0.0026465142
FUCA1,-0.0045521,0.0017699049,-0.004079256,-0.0015585059,0.0005157509,3.7042748e-05,-0.0043203784,-0.00092469977,-0.0047175414,-0.0021656386,0.00012182237,-0.009340403,0.011786059,-0.001874879,0.005053487,-0.005216948,0.00058993447,-3.954213e-05,0.0015713393,0.00048334117,0.0068579107,-0.0012292163,-0.0003088566,-0.0067453035,0.0017712921,0.0004777152,0.0025061711,-0.0007665149,0.003740961,-0.0028208906,0.005306557,-0.0054024453,0.0073754475,-0.009158118,-0.005992625,-0.0023777455,-0.00088900235,0.003977624,-0.0019493788,0.0041148365,-0.0057543884,-0.010148607,0.004365394,-0.0037232612,-0.0021983418
CNR2,0.000866037,0.001521657,-0.0018733639,0.0003909179,0.00034227743,0.0014134148,0.00078480376,0.00056921056,0.0002948194,0.0011709345,0.0021410417,0.00064560503,-0.0014144663,-0.00073766086,0.00032449013,0.0019271002,0.0042938995,-0.0013736733,0.0035442638,-0.004394036,-0.006184877,-0.0039725625,0.003220966,-0.0018985876,0.0009053011,-0.005392043,-0.0050135697,-0.0036392023,-0.00024057369,0.0017006308,0.0034745273,0.0039958935,0.003906478,-0.0027838822,-0.0032003878,-0.0013761485,0.0022776145,-0.0047978205,-0.0037243175,0.0014800362,0.0036123379,-0.00023085115,-0.000524381,0.0020960341,-0.0014156858
